2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:01 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2942,Bayswater,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,111,2.17
VIC,197,Aston,2942,Bayswater,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,599,-9.55
VIC,197,Aston,2942,Bayswater,36489,COOKSON,Asher,3,N,N,GRN,The Greens,289,5.39
VIC,197,Aston,2942,Bayswater,36181,BRUCE,Ryan,4,N,N,TNL,TNL,14,0.81
VIC,197,Aston,2942,Bayswater,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,49,2.84
VIC,197,Aston,2942,Bayswater,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,28,1.62
VIC,197,Aston,2942,Bayswater,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,635,0.91
VIC,197,Aston,2942,Bayswater,999,Informal,Informal,999,N,N,,Informal,64,-0.16
VIC,197,Aston,83798,Bayswater South,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,41,3.72
VIC,197,Aston,83798,Bayswater South,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,235,-10.96
VIC,197,Aston,83798,Bayswater South,36489,COOKSON,Asher,3,N,N,GRN,The Greens,96,2.94
VIC,197,Aston,83798,Bayswater South,36181,BRUCE,Ryan,4,N,N,TNL,TNL,12,1.87
VIC,197,Aston,83798,Bayswater South,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,21,3.28
VIC,197,Aston,83798,Bayswater South,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,17,2.65
VIC,197,Aston,83798,Bayswater South,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,219,-1.13
VIC,197,Aston,83798,Bayswater South,999,Informal,Informal,999,N,N,,Informal,17,-0.19
VIC,197,Aston,2945,Bayswater West,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,64,2.09
VIC,197,Aston,2945,Bayswater West,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,417,-11.16
VIC,197,Aston,2945,Bayswater West,36489,COOKSON,Asher,3,N,N,GRN,The Greens,133,2.56
VIC,197,Aston,2945,Bayswater West,36181,BRUCE,Ryan,4,N,N,TNL,TNL,9,0.82
VIC,197,Aston,2945,Bayswater West,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,56,5.1
VIC,197,Aston,2945,Bayswater West,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,14,1.28
VIC,197,Aston,2945,Bayswater West,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,405,3.74
VIC,197,Aston,2945,Bayswater West,999,Informal,Informal,999,N,N,,Informal,48,0.2
VIC,197,Aston,2948,Boronia,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,83,2.37
VIC,197,Aston,2948,Boronia,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,504,-5.84
VIC,197,Aston,2948,Boronia,36489,COOKSON,Asher,3,N,N,GRN,The Greens,165,0.89
VIC,197,Aston,2948,Boronia,36181,BRUCE,Ryan,4,N,N,TNL,TNL,13,1.01
VIC,197,Aston,2948,Boronia,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,24,1.86
VIC,197,Aston,2948,Boronia,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,25,1.94
VIC,197,Aston,2948,Boronia,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,474,2.32
VIC,197,Aston,2948,Boronia,999,Informal,Informal,999,N,N,,Informal,59,-0.65
VIC,197,Aston,63158,Boronia ASTON PPVC,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,809,1.31
VIC,197,Aston,63158,Boronia ASTON PPVC,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,5407,-10.91
VIC,197,Aston,63158,Boronia ASTON PPVC,36489,COOKSON,Asher,3,N,N,GRN,The Greens,1695,3.55
VIC,197,Aston,63158,Boronia ASTON PPVC,36181,BRUCE,Ryan,4,N,N,TNL,TNL,174,1.31
VIC,197,Aston,63158,Boronia ASTON PPVC,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,397,2.99
VIC,197,Aston,63158,Boronia ASTON PPVC,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,279,2.1
VIC,197,Aston,63158,Boronia ASTON PPVC,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,4508,3.53
VIC,197,Aston,63158,Boronia ASTON PPVC,999,Informal,Informal,999,N,N,,Informal,442,-1.11
VIC,197,Aston,4273,Boronia East,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,84,2.18
VIC,197,Aston,4273,Boronia East,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,299,-8.92
VIC,197,Aston,4273,Boronia East,36489,COOKSON,Asher,3,N,N,GRN,The Greens,210,3.55
VIC,197,Aston,4273,Boronia East,36181,BRUCE,Ryan,4,N,N,TNL,TNL,7,0.69
VIC,197,Aston,4273,Boronia East,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,45,4.43
VIC,197,Aston,4273,Boronia East,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,29,2.86
VIC,197,Aston,4273,Boronia East,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,341,-1.38
VIC,197,Aston,4273,Boronia East,999,Informal,Informal,999,N,N,,Informal,46,-0.64
VIC,197,Aston,4274,Boronia North,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,109,4.58
VIC,197,Aston,4274,Boronia North,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,426,-14.89
VIC,197,Aston,4274,Boronia North,36489,COOKSON,Asher,3,N,N,GRN,The Greens,188,3.1
VIC,197,Aston,4274,Boronia North,36181,BRUCE,Ryan,4,N,N,TNL,TNL,23,1.76
VIC,197,Aston,4274,Boronia North,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,49,3.76
VIC,197,Aston,4274,Boronia North,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,34,2.61
VIC,197,Aston,4274,Boronia North,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,475,2.43
VIC,197,Aston,4274,Boronia North,999,Informal,Informal,999,N,N,,Informal,48,-0.16
VIC,197,Aston,2969,Boronia West,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,120,4.21
VIC,197,Aston,2969,Boronia West,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,466,-19.52
VIC,197,Aston,2969,Boronia West,36489,COOKSON,Asher,3,N,N,GRN,The Greens,228,7.89
VIC,197,Aston,2969,Boronia West,36181,BRUCE,Ryan,4,N,N,TNL,TNL,24,1.63
VIC,197,Aston,2969,Boronia West,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,59,4
VIC,197,Aston,2969,Boronia West,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,39,2.64
VIC,197,Aston,2969,Boronia West,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,540,3.11
VIC,197,Aston,2969,Boronia West,999,Informal,Informal,999,N,N,,Informal,66,-0.49
VIC,197,Aston,65510,EAV Aston PPVC,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,1,4.29
VIC,197,Aston,65510,EAV Aston PPVC,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,13,11.98
VIC,197,Aston,65510,EAV Aston PPVC,36489,COOKSON,Asher,3,N,N,GRN,The Greens,3,5.13
VIC,197,Aston,65510,EAV Aston PPVC,36181,BRUCE,Ryan,4,N,N,TNL,TNL,0,0
VIC,197,Aston,65510,EAV Aston PPVC,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,0,0
VIC,197,Aston,65510,EAV Aston PPVC,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,0,0
VIC,197,Aston,65510,EAV Aston PPVC,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,6,-17.45
VIC,197,Aston,65510,EAV Aston PPVC,999,Informal,Informal,999,N,N,,Informal,0,-0.08
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,19,4.19
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,180,39.74
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,36489,COOKSON,Asher,3,N,N,GRN,The Greens,71,15.67
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,36181,BRUCE,Ryan,4,N,N,TNL,TNL,2,0.44
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,12,2.65
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,11,2.43
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,158,34.88
VIC,197,Aston,108506,EAV COVID19 Aston PPVC,999,Informal,Informal,999,N,N,,Informal,3,0.66
VIC,197,Aston,4282,Ferntree Gully,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,74,4.12
VIC,197,Aston,4282,Ferntree Gully,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,385,-7.3
VIC,197,Aston,4282,Ferntree Gully,36489,COOKSON,Asher,3,N,N,GRN,The Greens,189,2.24
VIC,197,Aston,4282,Ferntree Gully,36181,BRUCE,Ryan,4,N,N,TNL,TNL,21,1.92
VIC,197,Aston,4282,Ferntree Gully,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,30,2.75
VIC,197,Aston,4282,Ferntree Gully,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,27,2.47
VIC,197,Aston,4282,Ferntree Gully,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,366,-1.78
VIC,197,Aston,4282,Ferntree Gully,999,Informal,Informal,999,N,N,,Informal,36,-0.24
VIC,197,Aston,2961,Ferntree Gully Central,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,149,3.71
VIC,197,Aston,2961,Ferntree Gully Central,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,739,-12.56
VIC,197,Aston,2961,Ferntree Gully Central,36489,COOKSON,Asher,3,N,N,GRN,The Greens,273,5.53
VIC,197,Aston,2961,Ferntree Gully Central,36181,BRUCE,Ryan,4,N,N,TNL,TNL,21,1.11
VIC,197,Aston,2961,Ferntree Gully Central,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,66,3.48
VIC,197,Aston,2961,Ferntree Gully Central,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,41,2.16
VIC,197,Aston,2961,Ferntree Gully Central,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,606,-0.31
VIC,197,Aston,2961,Ferntree Gully Central,999,Informal,Informal,999,N,N,,Informal,89,0.24
VIC,197,Aston,2950,Ferntree Gully Heights,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,79,2.61
VIC,197,Aston,2950,Ferntree Gully Heights,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,418,-9.42
VIC,197,Aston,2950,Ferntree Gully Heights,36489,COOKSON,Asher,3,N,N,GRN,The Greens,159,1.78
VIC,197,Aston,2950,Ferntree Gully Heights,36181,BRUCE,Ryan,4,N,N,TNL,TNL,11,0.95
VIC,197,Aston,2950,Ferntree Gully Heights,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,45,3.9
VIC,197,Aston,2950,Ferntree Gully Heights,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,32,2.77
VIC,197,Aston,2950,Ferntree Gully Heights,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,410,0.77
VIC,197,Aston,2950,Ferntree Gully Heights,999,Informal,Informal,999,N,N,,Informal,58,0.97
VIC,197,Aston,4283,Ferntree Gully North,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,80,2.62
VIC,197,Aston,4283,Ferntree Gully North,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,359,-12.11
VIC,197,Aston,4283,Ferntree Gully North,36489,COOKSON,Asher,3,N,N,GRN,The Greens,250,6.75
VIC,197,Aston,4283,Ferntree Gully North,36181,BRUCE,Ryan,4,N,N,TNL,TNL,16,1.35
VIC,197,Aston,4283,Ferntree Gully North,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,46,3.87
VIC,197,Aston,4283,Ferntree Gully North,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,29,2.44
VIC,197,Aston,4283,Ferntree Gully North,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,409,-1.49
VIC,197,Aston,4283,Ferntree Gully North,999,Informal,Informal,999,N,N,,Informal,46,-0.03
VIC,197,Aston,2957,Ferntree Gully South West,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,45,1.85
VIC,197,Aston,2957,Ferntree Gully South West,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,376,-6.9
VIC,197,Aston,2957,Ferntree Gully South West,36489,COOKSON,Asher,3,N,N,GRN,The Greens,92,3.19
VIC,197,Aston,2957,Ferntree Gully South West,36181,BRUCE,Ryan,4,N,N,TNL,TNL,6,0.73
VIC,197,Aston,2957,Ferntree Gully South West,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,25,3.04
VIC,197,Aston,2957,Ferntree Gully South West,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,11,1.34
VIC,197,Aston,2957,Ferntree Gully South West,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,267,0.23
VIC,197,Aston,2957,Ferntree Gully South West,999,Informal,Informal,999,N,N,,Informal,22,-0.73
VIC,197,Aston,2951,Ferntree Gully West,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,160,5.39
VIC,197,Aston,2951,Ferntree Gully West,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,563,-14.42
VIC,197,Aston,2951,Ferntree Gully West,36489,COOKSON,Asher,3,N,N,GRN,The Greens,300,6.31
VIC,197,Aston,2951,Ferntree Gully West,36181,BRUCE,Ryan,4,N,N,TNL,TNL,12,0.72
VIC,197,Aston,2951,Ferntree Gully West,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,50,2.99
VIC,197,Aston,2951,Ferntree Gully West,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,48,2.87
VIC,197,Aston,2951,Ferntree Gully West,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,541,-0.69
VIC,197,Aston,2951,Ferntree Gully West,999,Informal,Informal,999,N,N,,Informal,58,-1.16
VIC,197,Aston,2956,Knoxfield,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,100,3.36
VIC,197,Aston,2956,Knoxfield,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,522,-12.22
VIC,197,Aston,2956,Knoxfield,36489,COOKSON,Asher,3,N,N,GRN,The Greens,140,3.45
VIC,197,Aston,2956,Knoxfield,36181,BRUCE,Ryan,4,N,N,TNL,TNL,16,1.26
VIC,197,Aston,2956,Knoxfield,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,53,4.19
VIC,197,Aston,2956,Knoxfield,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,20,1.58
VIC,197,Aston,2956,Knoxfield,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,414,1.59
VIC,197,Aston,2956,Knoxfield,999,Informal,Informal,999,N,N,,Informal,60,0.79
VIC,197,Aston,2966,Knoxfield Central,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,64,2.99
VIC,197,Aston,2966,Knoxfield Central,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,471,-10.78
VIC,197,Aston,2966,Knoxfield Central,36489,COOKSON,Asher,3,N,N,GRN,The Greens,138,2.68
VIC,197,Aston,2966,Knoxfield Central,36181,BRUCE,Ryan,4,N,N,TNL,TNL,13,1.19
VIC,197,Aston,2966,Knoxfield Central,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,19,1.74
VIC,197,Aston,2966,Knoxfield Central,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,32,2.92
VIC,197,Aston,2966,Knoxfield Central,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,358,2.95
VIC,197,Aston,2966,Knoxfield Central,999,Informal,Informal,999,N,N,,Informal,41,0.72
VIC,197,Aston,2959,Lysterfield,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,103,3.53
VIC,197,Aston,2959,Lysterfield,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,763,-14.71
VIC,197,Aston,2959,Lysterfield,36489,COOKSON,Asher,3,N,N,GRN,The Greens,150,2.45
VIC,197,Aston,2959,Lysterfield,36181,BRUCE,Ryan,4,N,N,TNL,TNL,14,0.9
VIC,197,Aston,2959,Lysterfield,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,58,3.72
VIC,197,Aston,2959,Lysterfield,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,54,3.47
VIC,197,Aston,2959,Lysterfield,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,416,2.64
VIC,197,Aston,2959,Lysterfield,999,Informal,Informal,999,N,N,,Informal,54,0.19
VIC,197,Aston,2963,Rowville,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,60,3.23
VIC,197,Aston,2963,Rowville,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,424,-9.17
VIC,197,Aston,2963,Rowville,36489,COOKSON,Asher,3,N,N,GRN,The Greens,87,1.72
VIC,197,Aston,2963,Rowville,36181,BRUCE,Ryan,4,N,N,TNL,TNL,5,0.53
VIC,197,Aston,2963,Rowville,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,31,3.28
VIC,197,Aston,2963,Rowville,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,26,2.75
VIC,197,Aston,2963,Rowville,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,313,0.52
VIC,197,Aston,2963,Rowville,999,Informal,Informal,999,N,N,,Informal,48,0.88
VIC,197,Aston,38413,Rowville Central,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,59,3.15
VIC,197,Aston,38413,Rowville Central,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,429,-12.6
VIC,197,Aston,38413,Rowville Central,36489,COOKSON,Asher,3,N,N,GRN,The Greens,89,1.14
VIC,197,Aston,38413,Rowville Central,36181,BRUCE,Ryan,4,N,N,TNL,TNL,5,0.53
VIC,197,Aston,38413,Rowville Central,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,28,2.95
VIC,197,Aston,38413,Rowville Central,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,23,2.42
VIC,197,Aston,38413,Rowville Central,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,316,5.11
VIC,197,Aston,38413,Rowville Central,999,Informal,Informal,999,N,N,,Informal,31,-1.05
VIC,197,Aston,2964,Rowville East,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,91,6.99
VIC,197,Aston,2964,Rowville East,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,372,-17.77
VIC,197,Aston,2964,Rowville East,36489,COOKSON,Asher,3,N,N,GRN,The Greens,124,5.22
VIC,197,Aston,2964,Rowville East,36181,BRUCE,Ryan,4,N,N,TNL,TNL,13,1.37
VIC,197,Aston,2964,Rowville East,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,43,4.55
VIC,197,Aston,2964,Rowville East,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,24,2.54
VIC,197,Aston,2964,Rowville East,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,279,-0.39
VIC,197,Aston,2964,Rowville East,999,Informal,Informal,999,N,N,,Informal,47,1.63
VIC,197,Aston,31744,Rowville Heights,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,83,2.35
VIC,197,Aston,31744,Rowville Heights,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,745,-15.9
VIC,197,Aston,31744,Rowville Heights,36489,COOKSON,Asher,3,N,N,GRN,The Greens,181,5.12
VIC,197,Aston,31744,Rowville Heights,36181,BRUCE,Ryan,4,N,N,TNL,TNL,18,1.14
VIC,197,Aston,31744,Rowville Heights,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,42,2.65
VIC,197,Aston,31744,Rowville Heights,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,37,2.33
VIC,197,Aston,31744,Rowville Heights,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,479,4.36
VIC,197,Aston,31744,Rowville Heights,999,Informal,Informal,999,N,N,,Informal,59,0.16
VIC,197,Aston,83810,Rowville North,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,24,2.43
VIC,197,Aston,83810,Rowville North,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,159,-4.94
VIC,197,Aston,83810,Rowville North,36489,COOKSON,Asher,3,N,N,GRN,The Greens,37,1.45
VIC,197,Aston,83810,Rowville North,36181,BRUCE,Ryan,4,N,N,TNL,TNL,2,0.57
VIC,197,Aston,83810,Rowville North,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,4,1.15
VIC,197,Aston,83810,Rowville North,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,13,3.74
VIC,197,Aston,83810,Rowville North,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,109,-2.61
VIC,197,Aston,83810,Rowville North,999,Informal,Informal,999,N,N,,Informal,12,0.46
VIC,197,Aston,11513,Rowville North East,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,93,4.78
VIC,197,Aston,11513,Rowville North East,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,522,-15.77
VIC,197,Aston,11513,Rowville North East,36489,COOKSON,Asher,3,N,N,GRN,The Greens,156,4.05
VIC,197,Aston,11513,Rowville North East,36181,BRUCE,Ryan,4,N,N,TNL,TNL,15,1.17
VIC,197,Aston,11513,Rowville North East,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,40,3.12
VIC,197,Aston,11513,Rowville North East,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,31,2.42
VIC,197,Aston,11513,Rowville North East,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,426,2.3
VIC,197,Aston,11513,Rowville North East,999,Informal,Informal,999,N,N,,Informal,43,-0.35
VIC,197,Aston,83838,Rowville PPVC,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,742,2.49
VIC,197,Aston,83838,Rowville PPVC,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,6708,-13.45
VIC,197,Aston,83838,Rowville PPVC,36489,COOKSON,Asher,3,N,N,GRN,The Greens,1140,3.12
VIC,197,Aston,83838,Rowville PPVC,36181,BRUCE,Ryan,4,N,N,TNL,TNL,81,0.6
VIC,197,Aston,83838,Rowville PPVC,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,334,2.49
VIC,197,Aston,83838,Rowville PPVC,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,256,1.91
VIC,197,Aston,83838,Rowville PPVC,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,4139,5.17
VIC,197,Aston,83838,Rowville PPVC,999,Informal,Informal,999,N,N,,Informal,460,-0.09
VIC,197,Aston,31743,Rowville South,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,124,3.26
VIC,197,Aston,31743,Rowville South,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,830,-10.52
VIC,197,Aston,31743,Rowville South,36489,COOKSON,Asher,3,N,N,GRN,The Greens,204,5.37
VIC,197,Aston,31743,Rowville South,36181,BRUCE,Ryan,4,N,N,TNL,TNL,8,0.44
VIC,197,Aston,31743,Rowville South,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,47,2.58
VIC,197,Aston,31743,Rowville South,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,51,2.8
VIC,197,Aston,31743,Rowville South,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,560,-2.12
VIC,197,Aston,31743,Rowville South,999,Informal,Informal,999,N,N,,Informal,98,1.08
VIC,197,Aston,2965,Scoresby,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,101,4.1
VIC,197,Aston,2965,Scoresby,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,579,-12.74
VIC,197,Aston,2965,Scoresby,36489,COOKSON,Asher,3,N,N,GRN,The Greens,172,4.69
VIC,197,Aston,2965,Scoresby,36181,BRUCE,Ryan,4,N,N,TNL,TNL,14,0.99
VIC,197,Aston,2965,Scoresby,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,39,2.76
VIC,197,Aston,2965,Scoresby,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,34,2.4
VIC,197,Aston,2965,Scoresby,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,476,0.78
VIC,197,Aston,2965,Scoresby,999,Informal,Informal,999,N,N,,Informal,44,-1.72
VIC,197,Aston,64690,Scoresby ASTON PPVC,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,453,2.34
VIC,197,Aston,64690,Scoresby ASTON PPVC,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,4247,-11.75
VIC,197,Aston,64690,Scoresby ASTON PPVC,36489,COOKSON,Asher,3,N,N,GRN,The Greens,789,2.78
VIC,197,Aston,64690,Scoresby ASTON PPVC,36181,BRUCE,Ryan,4,N,N,TNL,TNL,52,0.59
VIC,197,Aston,64690,Scoresby ASTON PPVC,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,184,2.1
VIC,197,Aston,64690,Scoresby ASTON PPVC,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,140,1.6
VIC,197,Aston,64690,Scoresby ASTON PPVC,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,2908,4.45
VIC,197,Aston,64690,Scoresby ASTON PPVC,999,Informal,Informal,999,N,N,,Informal,214,-1.05
VIC,197,Aston,108414,Special Hospital Team 1,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,2,-1.01
VIC,197,Aston,108414,Special Hospital Team 1,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,46,-2.14
VIC,197,Aston,108414,Special Hospital Team 1,36489,COOKSON,Asher,3,N,N,GRN,The Greens,1,-6.49
VIC,197,Aston,108414,Special Hospital Team 1,36181,BRUCE,Ryan,4,N,N,TNL,TNL,0,0
