2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:00 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,193,Braddon,8367,Calder,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,78,4.83
TAS,193,Braddon,8367,Calder,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,1,0.57
TAS,193,Braddon,8367,Calder,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,27,-11.24
TAS,193,Braddon,8367,Calder,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,0,-4.2
TAS,193,Braddon,8367,Calder,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,43,24.57
TAS,193,Braddon,8367,Calder,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,2,1.14
TAS,193,Braddon,8367,Calder,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,4,2.29
TAS,193,Braddon,8367,Calder,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,0,0
TAS,193,Braddon,8367,Calder,999,Informal,Informal,999,N,N,,Informal,12,-1.31
TAS,193,Braddon,8368,Cooee,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,22,-0.86
TAS,193,Braddon,8368,Cooee,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,37,0.47
TAS,193,Braddon,8368,Cooee,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,296,6.1
TAS,193,Braddon,8368,Cooee,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,11,1.55
TAS,193,Braddon,8368,Cooee,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,193,-4.2
TAS,193,Braddon,8368,Cooee,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,10,0.09
TAS,193,Braddon,8368,Cooee,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,82,11.55
TAS,193,Braddon,8368,Cooee,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,6,0.85
TAS,193,Braddon,8368,Cooee,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,46,6.48
TAS,193,Braddon,8368,Cooee,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,7,0.99
TAS,193,Braddon,8368,Cooee,999,Informal,Informal,999,N,N,,Informal,57,0.75
TAS,193,Braddon,8370,Currie,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,45,3.74
TAS,193,Braddon,8370,Currie,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,39,1.43
TAS,193,Braddon,8370,Currie,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,274,-4.33
TAS,193,Braddon,8370,Currie,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,8,1.33
TAS,193,Braddon,8370,Currie,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,95,-9.99
TAS,193,Braddon,8370,Currie,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,15,-2.24
TAS,193,Braddon,8370,Currie,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,78,13
TAS,193,Braddon,8370,Currie,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,4,0.67
TAS,193,Braddon,8370,Currie,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,27,4.5
TAS,193,Braddon,8370,Currie,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,15,2.5
TAS,193,Braddon,8370,Currie,999,Informal,Informal,999,N,N,,Informal,68,3.33
TAS,193,Braddon,83767,Devonport,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,31,0.51
TAS,193,Braddon,83767,Devonport,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,48,4.6
TAS,193,Braddon,83767,Devonport,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,223,4.86
TAS,193,Braddon,83767,Devonport,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,6,1.11
TAS,193,Braddon,83767,Devonport,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,136,-8.82
TAS,193,Braddon,83767,Devonport,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,10,-1.94
TAS,193,Braddon,83767,Devonport,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,29,5.35
TAS,193,Braddon,83767,Devonport,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,8,1.48
TAS,193,Braddon,83767,Devonport,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,45,8.3
TAS,193,Braddon,83767,Devonport,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,6,1.11
TAS,193,Braddon,83767,Devonport,999,Informal,Informal,999,N,N,,Informal,36,-1.76
TAS,193,Braddon,33831,Devonport BRADDON PPVC,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,274,-0.94
TAS,193,Braddon,33831,Devonport BRADDON PPVC,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,517,2.25
TAS,193,Braddon,33831,Devonport BRADDON PPVC,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,3257,7.22
TAS,193,Braddon,33831,Devonport BRADDON PPVC,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,59,0.84
TAS,193,Braddon,33831,Devonport BRADDON PPVC,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,1717,-7.58
TAS,193,Braddon,33831,Devonport BRADDON PPVC,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,80,-2.41
TAS,193,Braddon,33831,Devonport BRADDON PPVC,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,309,4.37
TAS,193,Braddon,33831,Devonport BRADDON PPVC,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,51,0.72
TAS,193,Braddon,33831,Devonport BRADDON PPVC,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,716,10.14
TAS,193,Braddon,33831,Devonport BRADDON PPVC,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,83,1.18
TAS,193,Braddon,33831,Devonport BRADDON PPVC,999,Informal,Informal,999,N,N,,Informal,520,0.6
TAS,193,Braddon,8371,Devonport Central,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,26,0.81
TAS,193,Braddon,8371,Devonport Central,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,73,4.99
TAS,193,Braddon,8371,Devonport Central,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,276,1.65
TAS,193,Braddon,8371,Devonport Central,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,7,1.01
TAS,193,Braddon,8371,Devonport Central,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,168,-11.82
TAS,193,Braddon,8371,Devonport Central,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,15,-0.95
TAS,193,Braddon,8371,Devonport Central,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,39,5.6
TAS,193,Braddon,8371,Devonport Central,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,10,1.44
TAS,193,Braddon,8371,Devonport Central,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,67,9.63
TAS,193,Braddon,8371,Devonport Central,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,15,2.16
TAS,193,Braddon,8371,Devonport Central,999,Informal,Informal,999,N,N,,Informal,50,-1.61
TAS,193,Braddon,8401,Devonport North West,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,102,-0.1
TAS,193,Braddon,8401,Devonport North West,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,200,4.32
TAS,193,Braddon,8401,Devonport North West,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,818,7.4
TAS,193,Braddon,8401,Devonport North West,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,17,0.86
TAS,193,Braddon,8401,Devonport North West,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,440,-13.36
TAS,193,Braddon,8401,Devonport North West,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,30,-1.49
TAS,193,Braddon,8401,Devonport North West,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,91,4.61
TAS,193,Braddon,8401,Devonport North West,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,22,1.12
TAS,193,Braddon,8401,Devonport North West,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,222,11.26
TAS,193,Braddon,8401,Devonport North West,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,30,1.52
TAS,193,Braddon,8401,Devonport North West,999,Informal,Informal,999,N,N,,Informal,184,1.57
TAS,193,Braddon,34286,Devonport South,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,61,1.28
TAS,193,Braddon,34286,Devonport South,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,73,2.59
TAS,193,Braddon,34286,Devonport South,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,354,6.16
TAS,193,Braddon,34286,Devonport South,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,9,0.99
TAS,193,Braddon,34286,Devonport South,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,228,-12.37
TAS,193,Braddon,34286,Devonport South,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,13,-2.68
TAS,193,Braddon,34286,Devonport South,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,51,5.6
TAS,193,Braddon,34286,Devonport South,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,13,1.43
TAS,193,Braddon,34286,Devonport South,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,88,9.66
TAS,193,Braddon,34286,Devonport South,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,21,2.31
TAS,193,Braddon,34286,Devonport South,999,Informal,Informal,999,N,N,,Informal,65,-2.62
TAS,193,Braddon,8432,Devonport West,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,74,1.17
TAS,193,Braddon,8432,Devonport West,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,52,1.29
TAS,193,Braddon,8432,Devonport West,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,401,8.17
TAS,193,Braddon,8432,Devonport West,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,14,1.38
TAS,193,Braddon,8432,Devonport West,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,251,-12.22
TAS,193,Braddon,8432,Devonport West,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,31,-1.61
TAS,193,Braddon,8432,Devonport West,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,35,3.46
TAS,193,Braddon,8432,Devonport West,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,14,1.38
TAS,193,Braddon,8432,Devonport West,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,120,11.86
TAS,193,Braddon,8432,Devonport West,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,20,1.98
TAS,193,Braddon,8432,Devonport West,999,Informal,Informal,999,N,N,,Informal,146,4.06
TAS,193,Braddon,8375,Don,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,36,-2.39
TAS,193,Braddon,8375,Don,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,84,2.71
TAS,193,Braddon,8375,Don,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,488,6.23
TAS,193,Braddon,8375,Don,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,4,0.39
TAS,193,Braddon,8375,Don,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,212,-9.05
TAS,193,Braddon,8375,Don,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,13,-1.77
TAS,193,Braddon,8375,Don,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,68,6.56
TAS,193,Braddon,8375,Don,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,6,0.58
TAS,193,Braddon,8375,Don,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,105,10.13
TAS,193,Braddon,8375,Don,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,21,2.03
TAS,193,Braddon,8375,Don,999,Informal,Informal,999,N,N,,Informal,113,3.95
TAS,193,Braddon,8372,East Devonport,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,121,0.21
TAS,193,Braddon,8372,East Devonport,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,103,3.1
TAS,193,Braddon,8372,East Devonport,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,650,6.01
TAS,193,Braddon,8372,East Devonport,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,22,1.3
TAS,193,Braddon,8372,East Devonport,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,443,-13.48
TAS,193,Braddon,8372,East Devonport,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,27,-2.99
TAS,193,Braddon,8372,East Devonport,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,80,4.71
TAS,193,Braddon,8372,East Devonport,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,22,1.3
TAS,193,Braddon,8372,East Devonport,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,204,12.01
TAS,193,Braddon,8372,East Devonport,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,26,1.53
TAS,193,Braddon,8372,East Devonport,999,Informal,Informal,999,N,N,,Informal,233,0.66
TAS,193,Braddon,65617,EAV Braddon PPVC,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,0,-0.01
TAS,193,Braddon,65617,EAV Braddon PPVC,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,0,-0.02
TAS,193,Braddon,65617,EAV Braddon PPVC,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,3,59.84
TAS,193,Braddon,65617,EAV Braddon PPVC,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,0,0
TAS,193,Braddon,65617,EAV Braddon PPVC,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,1,-79.73
TAS,193,Braddon,65617,EAV Braddon PPVC,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,0,-0.01
TAS,193,Braddon,65617,EAV Braddon PPVC,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,0,0
TAS,193,Braddon,65617,EAV Braddon PPVC,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,0,0
TAS,193,Braddon,65617,EAV Braddon PPVC,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,1,20
TAS,193,Braddon,65617,EAV Braddon PPVC,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,0,0
TAS,193,Braddon,65617,EAV Braddon PPVC,999,Informal,Informal,999,N,N,,Informal,0,-0.04
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,7,2.51
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,22,7.89
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,114,40.86
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,2,0.72
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,73,26.16
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,5,1.79
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,21,7.53
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,6,2.15
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,27,9.68
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,2,0.72
TAS,193,Braddon,108599,EAV COVID19 Braddon PPVC,999,Informal,Informal,999,N,N,,Informal,2,0.71
TAS,193,Braddon,8376,Edith Creek,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,9,1.49
TAS,193,Braddon,8376,Edith Creek,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,5,-1.44
TAS,193,Braddon,8376,Edith Creek,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,87,-3.97
TAS,193,Braddon,8376,Edith Creek,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,0,0
TAS,193,Braddon,8376,Edith Creek,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,26,-7.19
TAS,193,Braddon,8376,Edith Creek,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,5,-0.89
TAS,193,Braddon,8376,Edith Creek,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,28,16.67
TAS,193,Braddon,8376,Edith Creek,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,0,0
TAS,193,Braddon,8376,Edith Creek,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,7,4.17
TAS,193,Braddon,8376,Edith Creek,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,1,0.6
TAS,193,Braddon,8376,Edith Creek,999,Informal,Informal,999,N,N,,Informal,19,-2.81
TAS,193,Braddon,8378,Elliott,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,20,-2.51
TAS,193,Braddon,8378,Elliott,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,20,-3.1
TAS,193,Braddon,8378,Elliott,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,176,8.98
TAS,193,Braddon,8378,Elliott,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,3,0.74
TAS,193,Braddon,8378,Elliott,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,74,-11.61
TAS,193,Braddon,8378,Elliott,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,10,0.07
TAS,193,Braddon,8378,Elliott,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,60,14.89
TAS,193,Braddon,8378,Elliott,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,2,0.5
TAS,193,Braddon,8378,Elliott,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,33,8.19
TAS,193,Braddon,8378,Elliott,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,5,1.24
TAS,193,Braddon,8378,Elliott,999,Informal,Informal,999,N,N,,Informal,31,0.69
TAS,193,Braddon,8379,Forest,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,17,-3.04
TAS,193,Braddon,8379,Forest,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,9,0.22
TAS,193,Braddon,8379,Forest,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,244,3.66
TAS,193,Braddon,8379,Forest,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,3,0.79
TAS,193,Braddon,8379,Forest,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,45,-8.3
TAS,193,Braddon,8379,Forest,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,3,-2.17
TAS,193,Braddon,8379,Forest,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,31,8.18
TAS,193,Braddon,8379,Forest,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,1,0.26
TAS,193,Braddon,8379,Forest,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,23,6.07
TAS,193,Braddon,8379,Forest,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,3,0.79
TAS,193,Braddon,8379,Forest,999,Informal,Informal,999,N,N,,Informal,31,1.73
TAS,193,Braddon,8380,Forth,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,21,0.32
TAS,193,Braddon,8380,Forth,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,67,5.11
TAS,193,Braddon,8380,Forth,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,231,0.45
TAS,193,Braddon,8380,Forth,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,3,0.6
TAS,193,Braddon,8380,Forth,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,93,-9.01
TAS,193,Braddon,8380,Forth,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,8,-0.98
TAS,193,Braddon,8380,Forth,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,33,6.56
TAS,193,Braddon,8380,Forth,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,0,0
TAS,193,Braddon,8380,Forth,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,38,7.55
TAS,193,Braddon,8380,Forth,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,9,1.79
TAS,193,Braddon,8380,Forth,999,Informal,Informal,999,N,N,,Informal,34,0.88
TAS,193,Braddon,8381,Gawler,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,18,-0.35
TAS,193,Braddon,8381,Gawler,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,22,2.99
TAS,193,Braddon,8381,Gawler,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,187,-5.17
TAS,193,Braddon,8381,Gawler,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,9,2.2
TAS,193,Braddon,8381,Gawler,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,76,-6.38
TAS,193,Braddon,8381,Gawler,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,11,0.49
TAS,193,Braddon,8381,Gawler,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,32,7.82
TAS,193,Braddon,8381,Gawler,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,1,0.24
TAS,193,Braddon,8381,Gawler,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,46,11.25
TAS,193,Braddon,8381,Gawler,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,7,1.71
TAS,193,Braddon,8381,Gawler,999,Informal,Informal,999,N,N,,Informal,46,3.43
TAS,193,Braddon,8382,Grassy,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,7,0.5
TAS,193,Braddon,8382,Grassy,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,7,2.97
TAS,193,Braddon,8382,Grassy,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,41,0.16
TAS,193,Braddon,8382,Grassy,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,1,0.95
TAS,193,Braddon,8382,Grassy,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,23,-14.52
TAS,193,Braddon,8382,Grassy,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,2,-3.66
TAS,193,Braddon,8382,Grassy,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,10,9.52
TAS,193,Braddon,8382,Grassy,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,0,0
TAS,193,Braddon,8382,Grassy,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,11,10.48
TAS,193,Braddon,8382,Grassy,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,3,2.86
TAS,193,Braddon,8382,Grassy,999,Informal,Informal,999,N,N,,Informal,7,-2.74
TAS,193,Braddon,8384,Havenview,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,12,-4.89
TAS,193,Braddon,8384,Havenview,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,29,3.19
TAS,193,Braddon,8384,Havenview,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,140,11.15
TAS,193,Braddon,8384,Havenview,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,5,1.18
TAS,193,Braddon,8384,Havenview,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,135,-8.02
TAS,193,Braddon,8384,Havenview,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,6,-3.61
TAS,193,Braddon,8384,Havenview,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,40,9.48
TAS,193,Braddon,8384,Havenview,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,6,1.42
TAS,193,Braddon,8384,Havenview,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,43,10.19
TAS,193,Braddon,8384,Havenview,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,6,1.42
TAS,193,Braddon,8384,Havenview,999,Informal,Informal,999,N,N,,Informal,39,-1.22
TAS,193,Braddon,8361,Heybridge,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,11,-0.78
TAS,193,Braddon,8361,Heybridge,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,14,2.77
TAS,193,Braddon,8361,Heybridge,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,113,2.06
TAS,193,Braddon,8361,Heybridge,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,6,2.38
TAS,193,Braddon,8361,Heybridge,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,49,-8.78
TAS,193,Braddon,8361,Heybridge,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,4,-1.99
TAS,193,Braddon,8361,Heybridge,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,24,9.52
TAS,193,Braddon,8361,Heybridge,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,1,0.4
TAS,193,Braddon,8361,Heybridge,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,30,11.9
TAS,193,Braddon,8361,Heybridge,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,0,0
TAS,193,Braddon,8361,Heybridge,999,Informal,Informal,999,N,N,,Informal,53,7.72
TAS,193,Braddon,8385,Highclere,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,6,-9.12
TAS,193,Braddon,8385,Highclere,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,3,-1.68
TAS,193,Braddon,8385,Highclere,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,119,17.3
TAS,193,Braddon,8385,Highclere,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,1,0.53
TAS,193,Braddon,8385,Highclere,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,25,-6.44
