2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:02 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,108,Bradfield,125,Waitara North,36826,BRIGDEN,David Gordon,2,N,N,ALP,Labor,280,-4.28
NSW,108,Bradfield,125,Waitara North,36362,COUSINS,Martin,3,N,N,GRN,The Greens,149,0.24
NSW,108,Bradfield,125,Waitara North,36101,KITSON,Janine,4,N,N,IND,Independent,24,2.27
NSW,108,Bradfield,125,Waitara North,36294,FLETCHER,Rob,5,N,N,UAPP,United Australia Party,20,0.06
NSW,108,Bradfield,125,Waitara North,37016,FLETCHER,Paul,6,Y,Y,LP,Liberal,397,-13.39
NSW,108,Bradfield,125,Waitara North,37563,LOWE,Michael,7,N,N,ON,Pauline Hanson's One Nation,11,1.04
NSW,108,Bradfield,125,Waitara North,999,Informal,Informal,999,N,N,,Informal,53,0.12
NSW,108,Bradfield,147,Warrawee,36047,BOELE,Nicolette,1,N,N,IND,Independent,615,28.56
NSW,108,Bradfield,147,Warrawee,36826,BRIGDEN,David Gordon,2,N,N,ALP,Labor,341,-7.72
NSW,108,Bradfield,147,Warrawee,36362,COUSINS,Martin,3,N,N,GRN,The Greens,216,-5.87
NSW,108,Bradfield,147,Warrawee,36101,KITSON,Janine,4,N,N,IND,Independent,50,2.32
NSW,108,Bradfield,147,Warrawee,36294,FLETCHER,Rob,5,N,N,UAPP,United Australia Party,51,0.86
NSW,108,Bradfield,147,Warrawee,37016,FLETCHER,Paul,6,Y,Y,LP,Liberal,847,-16.1
NSW,108,Bradfield,147,Warrawee,37563,LOWE,Michael,7,N,N,ON,Pauline Hanson's One Nation,33,1.53
NSW,108,Bradfield,147,Warrawee,999,Informal,Informal,999,N,N,,Informal,109,0.19
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,36047,BOELE,Nicolette,1,N,N,IND,Independent,395,22.32
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,36826,BRIGDEN,David Gordon,2,N,N,ALP,Labor,296,-6.29
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,36362,COUSINS,Martin,3,N,N,GRN,The Greens,145,-9
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,36101,KITSON,Janine,4,N,N,IND,Independent,65,3.67
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,36294,FLETCHER,Rob,5,N,N,UAPP,United Australia Party,38,0.11
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,37016,FLETCHER,Paul,6,Y,Y,LP,Liberal,801,-9.37
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,37563,LOWE,Michael,7,N,N,ON,Pauline Hanson's One Nation,30,1.69
NSW,108,Bradfield,97904,Willoughby BRADFIELD PPVC,999,Informal,Informal,999,N,N,,Informal,59,0.11
NSW,109,Calare,219,Barry,35951,HOOK,Kate,1,N,N,IND,Independent,29,15.93
NSW,109,Calare,219,Barry,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,13,7.14
NSW,109,Calare,219,Barry,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,7,1.76
NSW,109,Calare,219,Barry,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,11,-8.48
NSW,109,Calare,219,Barry,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,120,2.55
NSW,109,Calare,219,Barry,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,2,0.41
NSW,109,Calare,219,Barry,999,Informal,Informal,999,N,N,,Informal,3,0.24
NSW,109,Calare,220,Bathurst,35951,HOOK,Kate,1,N,N,IND,Independent,277,27.16
NSW,109,Calare,220,Bathurst,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,90,8.82
NSW,109,Calare,220,Bathurst,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,88,-3.9
NSW,109,Calare,220,Bathurst,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,183,-11.75
NSW,109,Calare,220,Bathurst,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,331,-3.72
NSW,109,Calare,220,Bathurst,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,51,1.13
NSW,109,Calare,220,Bathurst,999,Informal,Informal,999,N,N,,Informal,50,-1.71
NSW,109,Calare,221,Bathurst Central,35951,HOOK,Kate,1,N,N,IND,Independent,328,25.13
NSW,109,Calare,221,Bathurst Central,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,73,5.59
NSW,109,Calare,221,Bathurst Central,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,122,-0.77
NSW,109,Calare,221,Bathurst Central,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,223,-14.55
NSW,109,Calare,221,Bathurst Central,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,516,-0.85
NSW,109,Calare,221,Bathurst Central,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,43,0.91
NSW,109,Calare,221,Bathurst Central,999,Informal,Informal,999,N,N,,Informal,65,-0.98
NSW,109,Calare,31071,Bathurst City,35951,HOOK,Kate,1,N,N,IND,Independent,321,24.94
NSW,109,Calare,31071,Bathurst City,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,96,7.46
NSW,109,Calare,31071,Bathurst City,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,99,-3.1
NSW,109,Calare,31071,Bathurst City,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,177,-12.31
NSW,109,Calare,31071,Bathurst City,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,549,-0.27
NSW,109,Calare,31071,Bathurst City,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,45,1.17
NSW,109,Calare,31071,Bathurst City,999,Informal,Informal,999,N,N,,Informal,82,-1.71
NSW,109,Calare,223,Bathurst North,35951,HOOK,Kate,1,N,N,IND,Independent,177,31.49
NSW,109,Calare,223,Bathurst North,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,37,6.58
NSW,109,Calare,223,Bathurst North,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,49,-0.36
NSW,109,Calare,223,Bathurst North,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,107,-12.43
NSW,109,Calare,223,Bathurst North,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,176,-8.94
NSW,109,Calare,223,Bathurst North,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,16,0.07
NSW,109,Calare,223,Bathurst North,999,Informal,Informal,999,N,N,,Informal,14,-2.31
NSW,109,Calare,33861,Bathurst PPVC,35951,HOOK,Kate,1,N,N,IND,Independent,2562,20.87
NSW,109,Calare,33861,Bathurst PPVC,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,945,7.7
NSW,109,Calare,33861,Bathurst PPVC,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,528,-1.03
NSW,109,Calare,33861,Bathurst PPVC,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,1911,-9.19
NSW,109,Calare,33861,Bathurst PPVC,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,5978,0.7
NSW,109,Calare,33861,Bathurst PPVC,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,350,-0.17
NSW,109,Calare,33861,Bathurst PPVC,999,Informal,Informal,999,N,N,,Informal,439,-1.58
NSW,109,Calare,225,Bathurst South,35951,HOOK,Kate,1,N,N,IND,Independent,191,28.25
NSW,109,Calare,225,Bathurst South,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,52,7.69
NSW,109,Calare,225,Bathurst South,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,50,-3.18
NSW,109,Calare,225,Bathurst South,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,138,-14.69
NSW,109,Calare,225,Bathurst South,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,223,-1.69
NSW,109,Calare,225,Bathurst South,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,22,1.02
NSW,109,Calare,225,Bathurst South,999,Informal,Informal,999,N,N,,Informal,31,-0.52
NSW,109,Calare,227,Bathurst West,35951,HOOK,Kate,1,N,N,IND,Independent,303,25.17
NSW,109,Calare,227,Bathurst West,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,118,9.8
NSW,109,Calare,227,Bathurst West,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,100,-0.74
NSW,109,Calare,227,Bathurst West,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,208,-12.16
NSW,109,Calare,227,Bathurst West,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,421,-1.42
NSW,109,Calare,227,Bathurst West,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,54,0.44
NSW,109,Calare,227,Bathurst West,999,Informal,Informal,999,N,N,,Informal,85,0.38
NSW,109,Calare,1750,Black Springs,35951,HOOK,Kate,1,N,N,IND,Independent,28,13.86
NSW,109,Calare,1750,Black Springs,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,20,9.9
NSW,109,Calare,1750,Black Springs,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,4,-0.15
NSW,109,Calare,1750,Black Springs,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,21,-8.11
NSW,109,Calare,1750,Black Springs,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,120,19.73
NSW,109,Calare,1750,Black Springs,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,9,-2.95
NSW,109,Calare,1750,Black Springs,999,Informal,Informal,999,N,N,,Informal,3,-3.57
NSW,109,Calare,228,Blayney,35951,HOOK,Kate,1,N,N,IND,Independent,303,16.99
NSW,109,Calare,228,Blayney,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,202,11.33
NSW,109,Calare,228,Blayney,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,66,-1.8
NSW,109,Calare,228,Blayney,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,260,-3.65
NSW,109,Calare,228,Blayney,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,892,3.5
NSW,109,Calare,228,Blayney,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,60,0.37
NSW,109,Calare,228,Blayney,999,Informal,Informal,999,N,N,,Informal,63,-2.16
NSW,109,Calare,229,Bletchington,35951,HOOK,Kate,1,N,N,IND,Independent,492,26.86
NSW,109,Calare,229,Bletchington,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,144,7.86
NSW,109,Calare,229,Bletchington,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,106,-2.22
NSW,109,Calare,229,Bletchington,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,225,-6.83
NSW,109,Calare,229,Bletchington,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,781,0.24
NSW,109,Calare,229,Bletchington,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,84,2.98
NSW,109,Calare,229,Bletchington,999,Informal,Informal,999,N,N,,Informal,96,-1.08
NSW,109,Calare,230,Bloomfield,35951,HOOK,Kate,1,N,N,IND,Independent,32,35.56
NSW,109,Calare,230,Bloomfield,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,6,6.67
NSW,109,Calare,230,Bloomfield,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,0,-6.67
NSW,109,Calare,230,Bloomfield,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,20,-2.78
NSW,109,Calare,230,Bloomfield,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,31,-1.39
NSW,109,Calare,230,Bloomfield,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,1,-3.06
NSW,109,Calare,230,Bloomfield,999,Informal,Informal,999,N,N,,Informal,6,-2.84
NSW,109,Calare,2157,Borenore,35951,HOOK,Kate,1,N,N,IND,Independent,81,28.13
NSW,109,Calare,2157,Borenore,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,20,6.94
NSW,109,Calare,2157,Borenore,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,5,-3.9
NSW,109,Calare,2157,Borenore,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,18,-5.03
NSW,109,Calare,2157,Borenore,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,160,-8.35
NSW,109,Calare,2157,Borenore,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,4,0.26
NSW,109,Calare,2157,Borenore,999,Informal,Informal,999,N,N,,Informal,10,1.15
NSW,109,Calare,231,Bowen,35951,HOOK,Kate,1,N,N,IND,Independent,297,25.15
NSW,109,Calare,231,Bowen,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,109,9.23
NSW,109,Calare,231,Bowen,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,58,-2.07
NSW,109,Calare,231,Bowen,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,166,-4.85
NSW,109,Calare,231,Bowen,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,493,1.61
NSW,109,Calare,231,Bowen,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,58,2.96
NSW,109,Calare,231,Bowen,999,Informal,Informal,999,N,N,,Informal,71,-1.58
NSW,109,Calare,232,Bowenfels South,35951,HOOK,Kate,1,N,N,IND,Independent,28,12.12
NSW,109,Calare,232,Bowenfels South,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,28,12.12
NSW,109,Calare,232,Bowenfels South,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,3,-7.5
NSW,109,Calare,232,Bowenfels South,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,36,-7.22
NSW,109,Calare,232,Bowenfels South,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,133,2.38
NSW,109,Calare,232,Bowenfels South,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,3,-1.5
NSW,109,Calare,232,Bowenfels South,999,Informal,Informal,999,N,N,,Informal,10,0.68
NSW,109,Calare,235,Calare Central,35951,HOOK,Kate,1,N,N,IND,Independent,277,26.26
NSW,109,Calare,235,Calare Central,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,66,6.26
NSW,109,Calare,235,Calare Central,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,56,-2.39
NSW,109,Calare,235,Calare Central,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,149,-5.7
NSW,109,Calare,235,Calare Central,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,475,-0.82
NSW,109,Calare,235,Calare Central,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,32,1.26
NSW,109,Calare,235,Calare Central,999,Informal,Informal,999,N,N,,Informal,39,-1.72
NSW,109,Calare,236,Canobolas,35951,HOOK,Kate,1,N,N,IND,Independent,101,40.08
NSW,109,Calare,236,Canobolas,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,14,5.56
NSW,109,Calare,236,Canobolas,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,14,-5.34
NSW,109,Calare,236,Canobolas,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,16,-13.2
NSW,109,Calare,236,Canobolas,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,105,-12.47
NSW,109,Calare,236,Canobolas,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,2,0.41
NSW,109,Calare,236,Canobolas,999,Informal,Informal,999,N,N,,Informal,4,-2.41
NSW,109,Calare,2161,Canowindra,35951,HOOK,Kate,1,N,N,IND,Independent,173,16.56
NSW,109,Calare,2161,Canowindra,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,109,10.43
NSW,109,Calare,2161,Canowindra,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,26,-1.26
NSW,109,Calare,2161,Canowindra,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,85,-4.32
NSW,109,Calare,2161,Canowindra,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,620,6.09
NSW,109,Calare,2161,Canowindra,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,32,1.5
NSW,109,Calare,2161,Canowindra,999,Informal,Informal,999,N,N,,Informal,46,-1.88
NSW,109,Calare,237,Capertee,35951,HOOK,Kate,1,N,N,IND,Independent,6,5
NSW,109,Calare,237,Capertee,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,13,10.83
NSW,109,Calare,237,Capertee,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,3,-2.03
NSW,109,Calare,237,Capertee,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,11,-8.3
NSW,109,Calare,237,Capertee,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,81,22.94
NSW,109,Calare,237,Capertee,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,6,2.32
NSW,109,Calare,237,Capertee,999,Informal,Informal,999,N,N,,Informal,8,-1.81
NSW,109,Calare,238,Carcoar,35951,HOOK,Kate,1,N,N,IND,Independent,44,22.92
NSW,109,Calare,238,Carcoar,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,14,7.29
NSW,109,Calare,238,Carcoar,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,3,-3.58
NSW,109,Calare,238,Carcoar,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,28,-19.69
NSW,109,Calare,238,Carcoar,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,95,7.19
NSW,109,Calare,238,Carcoar,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,8,2.46
NSW,109,Calare,238,Carcoar,999,Informal,Informal,999,N,N,,Informal,8,0.69
NSW,109,Calare,2162,Cargo,35951,HOOK,Kate,1,N,N,IND,Independent,58,20.71
NSW,109,Calare,2162,Cargo,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,28,10
NSW,109,Calare,2162,Cargo,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,12,0.89
NSW,109,Calare,2162,Cargo,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,21,-5.33
NSW,109,Calare,2162,Cargo,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,153,8.98
NSW,109,Calare,2162,Cargo,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,8,0.22
NSW,109,Calare,2162,Cargo,999,Informal,Informal,999,N,N,,Informal,9,-4.88
NSW,109,Calare,241,Cooerwull,35951,HOOK,Kate,1,N,N,IND,Independent,169,15.16
NSW,109,Calare,241,Cooerwull,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,113,10.13
NSW,109,Calare,241,Cooerwull,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,75,-0.02
NSW,109,Calare,241,Cooerwull,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,253,-11.88
NSW,109,Calare,241,Cooerwull,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,442,5.9
NSW,109,Calare,241,Cooerwull,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,63,0.63
NSW,109,Calare,241,Cooerwull,999,Informal,Informal,999,N,N,,Informal,57,-3.99
NSW,109,Calare,2170,Cudal,35951,HOOK,Kate,1,N,N,IND,Independent,76,21.29
NSW,109,Calare,2170,Cudal,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,34,9.52
NSW,109,Calare,2170,Cudal,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,14,0.99
NSW,109,Calare,2170,Cudal,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,29,0.12
NSW,109,Calare,2170,Cudal,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,192,-1.15
NSW,109,Calare,2170,Cudal,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,12,0.69
NSW,109,Calare,2170,Cudal,999,Informal,Informal,999,N,N,,Informal,12,-2.29
NSW,109,Calare,242,Cullen Bullen,35951,HOOK,Kate,1,N,N,IND,Independent,14,10.61
NSW,109,Calare,242,Cullen Bullen,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,18,13.64
NSW,109,Calare,242,Cullen Bullen,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,2,-1.17
NSW,109,Calare,242,Cullen Bullen,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,27,-6.39
NSW,109,Calare,242,Cullen Bullen,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,58,0.99
NSW,109,Calare,242,Cullen Bullen,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,13,5.15
NSW,109,Calare,242,Cullen Bullen,999,Informal,Informal,999,N,N,,Informal,13,4.48
NSW,109,Calare,2171,Cumnock,35951,HOOK,Kate,1,N,N,IND,Independent,42,14.79
NSW,109,Calare,2171,Cumnock,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,20,7.04
NSW,109,Calare,2171,Cumnock,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,7,-0.73
NSW,109,Calare,2171,Cumnock,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,22,2.17
NSW,109,Calare,2171,Cumnock,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,179,7.65
NSW,109,Calare,2171,Cumnock,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,14,2.94
NSW,109,Calare,2171,Cumnock,999,Informal,Informal,999,N,N,,Informal,9,-0.39
NSW,109,Calare,83546,Dubbo CALARE PPVC,35951,HOOK,Kate,1,N,N,IND,Independent,80,10.61
NSW,109,Calare,83546,Dubbo CALARE PPVC,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,59,7.82
NSW,109,Calare,83546,Dubbo CALARE PPVC,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,16,0.04
NSW,109,Calare,83546,Dubbo CALARE PPVC,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,126,-0.5
NSW,109,Calare,83546,Dubbo CALARE PPVC,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,421,5.55
NSW,109,Calare,83546,Dubbo CALARE PPVC,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,52,1.71
NSW,109,Calare,83546,Dubbo CALARE PPVC,999,Informal,Informal,999,N,N,,Informal,25,-2.92
NSW,109,Calare,65499,EAV Calare PPVC,35951,HOOK,Kate,1,N,N,IND,Independent,3,14.29
NSW,109,Calare,65499,EAV Calare PPVC,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,1,4.76
NSW,109,Calare,65499,EAV Calare PPVC,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,1,4.76
NSW,109,Calare,65499,EAV Calare PPVC,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,6,8.57
NSW,109,Calare,65499,EAV Calare PPVC,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,9,2.86
NSW,109,Calare,65499,EAV Calare PPVC,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,1,4.76
NSW,109,Calare,65499,EAV Calare PPVC,999,Informal,Informal,999,N,N,,Informal,0,0
NSW,109,Calare,108659,EAV COVID19 Calare PPVC,35951,HOOK,Kate,1,N,N,IND,Independent,80,23.12
NSW,109,Calare,108659,EAV COVID19 Calare PPVC,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,23,6.65
NSW,109,Calare,108659,EAV COVID19 Calare PPVC,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,23,6.65
NSW,109,Calare,108659,EAV COVID19 Calare PPVC,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,69,19.94
NSW,109,Calare,108659,EAV COVID19 Calare PPVC,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,139,40.17
NSW,109,Calare,108659,EAV COVID19 Calare PPVC,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,12,3.47
NSW,109,Calare,108659,EAV COVID19 Calare PPVC,999,Informal,Informal,999,N,N,,Informal,5,1.42
NSW,109,Calare,244,Eglinton,35951,HOOK,Kate,1,N,N,IND,Independent,275,26.02
NSW,109,Calare,244,Eglinton,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,105,9.93
NSW,109,Calare,244,Eglinton,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,47,-2.74
NSW,109,Calare,244,Eglinton,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,145,-11.45
NSW,109,Calare,244,Eglinton,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,452,0.23
NSW,109,Calare,244,Eglinton,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,33,0.05
NSW,109,Calare,244,Eglinton,999,Informal,Informal,999,N,N,,Informal,46,-2.21
NSW,109,Calare,2183,Eugowra,35951,HOOK,Kate,1,N,N,IND,Independent,67,17.18
NSW,109,Calare,2183,Eugowra,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,29,7.44
NSW,109,Calare,2183,Eugowra,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,10,-1.36
NSW,109,Calare,2183,Eugowra,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,33,-3.06
NSW,109,Calare,2183,Eugowra,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,231,1.14
NSW,109,Calare,2183,Eugowra,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,20,1.7
NSW,109,Calare,2183,Eugowra,999,Informal,Informal,999,N,N,,Informal,12,-2.13
NSW,109,Calare,2191,Geurie,35951,HOOK,Kate,1,N,N,IND,Independent,37,10.22
NSW,109,Calare,2191,Geurie,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,30,8.29
NSW,109,Calare,2191,Geurie,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,12,1.15
NSW,109,Calare,2191,Geurie,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,53,-3.96
NSW,109,Calare,2191,Geurie,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,202,2.16
NSW,109,Calare,2191,Geurie,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,28,3.42
NSW,109,Calare,2191,Geurie,999,Informal,Informal,999,N,N,,Informal,20,-0.84
NSW,109,Calare,250,Glenroi,35951,HOOK,Kate,1,N,N,IND,Independent,165,21.74
NSW,109,Calare,250,Glenroi,37543,WHITTAKER,Stacey,2,N,N,ON,Pauline Hanson's One Nation,64,8.43
NSW,109,Calare,250,Glenroi,36320,NANKERVIS,Kay,3,N,N,GRN,The Greens,43,0.4
NSW,109,Calare,250,Glenroi,36799,ELLIOTT,Sarah,4,N,N,ALP,Labor,142,-4.07
NSW,109,Calare,250,Glenroi,36348,GEE,Andrew,5,Y,Y,NP,The Nationals,292,7.77
NSW,109,Calare,250,Glenroi,36263,JANNIS,Adam John,6,N,N,UAPP,United Australia Party,53,3.6
NSW,109,Calare,250,Glenroi,999,Informal,Informal,999,N,N,,Informal,48,-2.81
