2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:00 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,318,Bean,8781,Monash,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,61,3.73
ACT,318,Bean,8781,Monash,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,668,1.26
ACT,318,Bean,8781,Monash,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,133,-0.5
ACT,318,Bean,8781,Monash,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,211,3.17
ACT,318,Bean,8781,Monash,37198,HIATT,Jane,6,N,N,LP,Liberal,513,-2.63
ACT,318,Bean,8781,Monash,999,Informal,Informal,999,N,N,,Informal,62,-1.98
ACT,318,Bean,65739,Norfolk Island,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,16,4.57
ACT,318,Bean,65739,Norfolk Island,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,16,6.02
ACT,318,Bean,65739,Norfolk Island,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,54,-6.87
ACT,318,Bean,65739,Norfolk Island,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,80,17.04
ACT,318,Bean,65739,Norfolk Island,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,50,5.03
ACT,318,Bean,65739,Norfolk Island,37198,HIATT,Jane,6,N,N,LP,Liberal,50,-17.43
ACT,318,Bean,65739,Norfolk Island,999,Informal,Informal,999,N,N,,Informal,36,-5.69
ACT,318,Bean,66153,Norfolk Island PPVC,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,15,-0.61
ACT,318,Bean,66153,Norfolk Island PPVC,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,31,7.03
ACT,318,Bean,66153,Norfolk Island PPVC,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,114,-0.06
ACT,318,Bean,66153,Norfolk Island PPVC,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,97,9.23
ACT,318,Bean,66153,Norfolk Island PPVC,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,47,1.54
ACT,318,Bean,66153,Norfolk Island PPVC,37198,HIATT,Jane,6,N,N,LP,Liberal,137,-7.25
ACT,318,Bean,66153,Norfolk Island PPVC,999,Informal,Informal,999,N,N,,Informal,84,-1.96
ACT,318,Bean,93928,Parkes (Bean),36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,2,-0.46
ACT,318,Bean,93928,Parkes (Bean),37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,8,1.83
ACT,318,Bean,93928,Parkes (Bean),36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,196,-3.38
ACT,318,Bean,93928,Parkes (Bean),32130,CHRISTIE,Jamie,4,N,N,IND,Independent,35,1.94
ACT,318,Bean,93928,Parkes (Bean),36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,120,7.6
ACT,318,Bean,93928,Parkes (Bean),37198,HIATT,Jane,6,N,N,LP,Liberal,75,-0.72
ACT,318,Bean,93928,Parkes (Bean),999,Informal,Informal,999,N,N,,Informal,3,-0.42
ACT,318,Bean,97479,Parkes BEAN PPVC,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,23,-0.45
ACT,318,Bean,97479,Parkes BEAN PPVC,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,26,1.52
ACT,318,Bean,97479,Parkes BEAN PPVC,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,801,7.73
ACT,318,Bean,97479,Parkes BEAN PPVC,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,157,0.21
ACT,318,Bean,97479,Parkes BEAN PPVC,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,309,0.74
ACT,318,Bean,97479,Parkes BEAN PPVC,37198,HIATT,Jane,6,N,N,LP,Liberal,397,-4.57
ACT,318,Bean,97479,Parkes BEAN PPVC,999,Informal,Informal,999,N,N,,Informal,19,-2.56
ACT,318,Bean,8784,Pearce,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,29,0.51
ACT,318,Bean,8784,Pearce,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,28,2.13
ACT,318,Bean,8784,Pearce,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,574,3.33
ACT,318,Bean,8784,Pearce,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,116,-0.5
ACT,318,Bean,8784,Pearce,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,219,2.55
ACT,318,Bean,8784,Pearce,37198,HIATT,Jane,6,N,N,LP,Liberal,349,-2.48
ACT,318,Bean,8784,Pearce,999,Informal,Informal,999,N,N,,Informal,38,-1.54
ACT,318,Bean,98056,Queanbeyan BEAN PPVC,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,16,2.34
ACT,318,Bean,98056,Queanbeyan BEAN PPVC,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,11,3.57
ACT,318,Bean,98056,Queanbeyan BEAN PPVC,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,98,-4.08
ACT,318,Bean,98056,Queanbeyan BEAN PPVC,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,20,0.47
ACT,318,Bean,98056,Queanbeyan BEAN PPVC,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,48,-1.92
ACT,318,Bean,98056,Queanbeyan BEAN PPVC,37198,HIATT,Jane,6,N,N,LP,Liberal,115,7.16
ACT,318,Bean,98056,Queanbeyan BEAN PPVC,999,Informal,Informal,999,N,N,,Informal,14,-0.35
ACT,318,Bean,8786,Richardson,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,69,1.39
ACT,318,Bean,8786,Richardson,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,74,6.12
ACT,318,Bean,8786,Richardson,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,514,1.9
ACT,318,Bean,8786,Richardson,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,103,2.45
ACT,318,Bean,8786,Richardson,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,119,-0.13
ACT,318,Bean,8786,Richardson,37198,HIATT,Jane,6,N,N,LP,Liberal,331,-2.68
ACT,318,Bean,8786,Richardson,999,Informal,Informal,999,N,N,,Informal,59,-2.3
ACT,318,Bean,8788,Tharwa,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,4,-0.47
ACT,318,Bean,8788,Tharwa,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,4,3.1
ACT,318,Bean,8788,Tharwa,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,38,-1.79
ACT,318,Bean,8788,Tharwa,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,19,1.34
ACT,318,Bean,8788,Tharwa,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,17,2.46
ACT,318,Bean,8788,Tharwa,37198,HIATT,Jane,6,N,N,LP,Liberal,47,1.61
ACT,318,Bean,8788,Tharwa,999,Informal,Informal,999,N,N,,Informal,2,-6.67
ACT,318,Bean,11878,Theodore,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,53,-0.26
ACT,318,Bean,11878,Theodore,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,51,3.64
ACT,318,Bean,11878,Theodore,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,580,5.99
ACT,318,Bean,11878,Theodore,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,106,-2.6
ACT,318,Bean,11878,Theodore,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,173,0.22
ACT,318,Bean,11878,Theodore,37198,HIATT,Jane,6,N,N,LP,Liberal,439,0.52
ACT,318,Bean,11878,Theodore,999,Informal,Informal,999,N,N,,Informal,52,-2.25
ACT,318,Bean,98052,Torrens,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,9,-0.56
ACT,318,Bean,98052,Torrens,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,19,2.28
ACT,318,Bean,98052,Torrens,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,390,6.86
ACT,318,Bean,98052,Torrens,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,70,-0.89
ACT,318,Bean,98052,Torrens,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,142,3.09
ACT,318,Bean,98052,Torrens,37198,HIATT,Jane,6,N,N,LP,Liberal,202,-5.25
ACT,318,Bean,98052,Torrens,999,Informal,Informal,999,N,N,,Informal,15,-2.65
ACT,318,Bean,32704,Tuggeranong BEAN PPVC,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,570,0.19
ACT,318,Bean,32704,Tuggeranong BEAN PPVC,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,467,2.43
ACT,318,Bean,32704,Tuggeranong BEAN PPVC,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,8075,5.52
ACT,318,Bean,32704,Tuggeranong BEAN PPVC,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,1358,-0.66
ACT,318,Bean,32704,Tuggeranong BEAN PPVC,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,2172,1.8
ACT,318,Bean,32704,Tuggeranong BEAN PPVC,37198,HIATT,Jane,6,N,N,LP,Liberal,6591,-2.37
ACT,318,Bean,32704,Tuggeranong BEAN PPVC,999,Informal,Informal,999,N,N,,Informal,579,-2.3
ACT,318,Bean,8790,Wanniassa,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,54,-0.48
ACT,318,Bean,8790,Wanniassa,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,86,4.88
ACT,318,Bean,8790,Wanniassa,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,702,2.07
ACT,318,Bean,8790,Wanniassa,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,164,0.19
ACT,318,Bean,8790,Wanniassa,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,252,2.76
ACT,318,Bean,8790,Wanniassa,37198,HIATT,Jane,6,N,N,LP,Liberal,503,-2.08
ACT,318,Bean,8790,Wanniassa,999,Informal,Informal,999,N,N,,Informal,56,-3.55
ACT,318,Bean,8791,Wanniassa Hills,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,49,1.48
ACT,318,Bean,8791,Wanniassa Hills,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,36,2.59
ACT,318,Bean,8791,Wanniassa Hills,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,591,1.56
ACT,318,Bean,8791,Wanniassa Hills,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,118,-0.17
ACT,318,Bean,8791,Wanniassa Hills,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,215,-0.15
ACT,318,Bean,8791,Wanniassa Hills,37198,HIATT,Jane,6,N,N,LP,Liberal,381,1.66
ACT,318,Bean,8791,Wanniassa Hills,999,Informal,Informal,999,N,N,,Informal,35,-1.53
ACT,318,Bean,8792,Waramanga,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,36,0.53
ACT,318,Bean,8792,Waramanga,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,24,1.56
ACT,318,Bean,8792,Waramanga,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,671,2.6
ACT,318,Bean,8792,Waramanga,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,135,0.07
ACT,318,Bean,8792,Waramanga,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,303,3.3
ACT,318,Bean,8792,Waramanga,37198,HIATT,Jane,6,N,N,LP,Liberal,370,-1.12
ACT,318,Bean,8792,Waramanga,999,Informal,Informal,999,N,N,,Informal,45,-1.06
ACT,318,Bean,83841,Waramanga West,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,18,0.77
ACT,318,Bean,83841,Waramanga West,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,12,1.63
ACT,318,Bean,83841,Waramanga West,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,319,2.95
ACT,318,Bean,83841,Waramanga West,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,60,0.14
ACT,318,Bean,83841,Waramanga West,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,146,0.98
ACT,318,Bean,83841,Waramanga West,37198,HIATT,Jane,6,N,N,LP,Liberal,182,0.01
ACT,318,Bean,83841,Waramanga West,999,Informal,Informal,999,N,N,,Informal,16,-2.19
ACT,318,Bean,8793,Weston,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,30,0.68
ACT,318,Bean,8793,Weston,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,29,2.52
ACT,318,Bean,8793,Weston,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,498,2.84
ACT,318,Bean,8793,Weston,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,80,-1.13
ACT,318,Bean,8793,Weston,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,213,2.48
ACT,318,Bean,8793,Weston,37198,HIATT,Jane,6,N,N,LP,Liberal,303,-0.48
ACT,318,Bean,8793,Weston,999,Informal,Informal,999,N,N,,Informal,38,-1.91
ACT,318,Bean,32705,Woden BEAN PPVC,36239,CONWAY,Sean,1,N,N,UAPP,United Australia Party,209,0.31
ACT,318,Bean,32705,Woden BEAN PPVC,37455,AMBARD,Benjamin,2,N,N,ON,Pauline Hanson's One Nation,187,1.83
ACT,318,Bean,32705,Woden BEAN PPVC,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,4472,5.57
ACT,318,Bean,32705,Woden BEAN PPVC,32130,CHRISTIE,Jamie,4,N,N,IND,Independent,859,0.76
ACT,318,Bean,32705,Woden BEAN PPVC,36243,SAVERY,Kathryn Jane,5,N,N,GRN,The Greens,1556,3.23
ACT,318,Bean,32705,Woden BEAN PPVC,37198,HIATT,Jane,6,N,N,LP,Liberal,2937,-5.7
ACT,318,Bean,32705,Woden BEAN PPVC,999,Informal,Informal,999,N,N,,Informal,212,-2.71
ACT,101,Canberra,8801,Ainslie North,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,34,1.14
ACT,101,Canberra,8801,Ainslie North,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,23,1.27
ACT,101,Canberra,8801,Ainslie North,32830,BOHM,Tim,3,N,N,IND,Independent,60,-0.09
ACT,101,Canberra,8801,Ainslie North,37211,MINSON,Slade,4,N,N,LP,Liberal,211,-2.9
ACT,101,Canberra,8801,Ainslie North,36241,HOLLO,Tim,5,N,N,GRN,The Greens,606,-2.34
ACT,101,Canberra,8801,Ainslie North,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,877,4.91
ACT,101,Canberra,8801,Ainslie North,999,Informal,Informal,999,N,N,,Informal,31,-0.41
ACT,101,Canberra,8803,Aranda (Canberra),36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,23,0.65
ACT,101,Canberra,8803,Aranda (Canberra),37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,23,1.69
ACT,101,Canberra,8803,Aranda (Canberra),32830,BOHM,Tim,3,N,N,IND,Independent,63,-0.24
ACT,101,Canberra,8803,Aranda (Canberra),37211,MINSON,Slade,4,N,N,LP,Liberal,153,-6.61
ACT,101,Canberra,8803,Aranda (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,441,2.04
ACT,101,Canberra,8803,Aranda (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,658,4.01
ACT,101,Canberra,8803,Aranda (Canberra),999,Informal,Informal,999,N,N,,Informal,25,0.29
ACT,101,Canberra,8829,Barton,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,35,0.58
ACT,101,Canberra,8829,Barton,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,26,1.23
ACT,101,Canberra,8829,Barton,32830,BOHM,Tim,3,N,N,IND,Independent,99,0.57
ACT,101,Canberra,8829,Barton,37211,MINSON,Slade,4,N,N,LP,Liberal,518,-3.41
ACT,101,Canberra,8829,Barton,36241,HOLLO,Tim,5,N,N,GRN,The Greens,467,1.98
ACT,101,Canberra,8829,Barton,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,969,0.9
ACT,101,Canberra,8829,Barton,999,Informal,Informal,999,N,N,,Informal,34,-0.19
ACT,101,Canberra,93968,Belconnen (Canberra),36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,15,0.52
ACT,101,Canberra,93968,Belconnen (Canberra),37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,17,3.01
ACT,101,Canberra,93968,Belconnen (Canberra),32830,BOHM,Tim,3,N,N,IND,Independent,21,-2.06
ACT,101,Canberra,93968,Belconnen (Canberra),37211,MINSON,Slade,4,N,N,LP,Liberal,114,-4.2
ACT,101,Canberra,93968,Belconnen (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,176,4.45
ACT,101,Canberra,93968,Belconnen (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,221,0.4
ACT,101,Canberra,93968,Belconnen (Canberra),999,Informal,Informal,999,N,N,,Informal,11,-0.99
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,147,-0.15
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,159,2.04
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,32830,BOHM,Tim,3,N,N,IND,Independent,389,0.28
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,37211,MINSON,Slade,4,N,N,LP,Liberal,1870,-9.55
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,1651,4.83
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,3595,4.02
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,999,Informal,Informal,999,N,N,,Informal,152,-1
ACT,101,Canberra,8802,Braddon,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,28,0.6
ACT,101,Canberra,8802,Braddon,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,23,1.23
ACT,101,Canberra,8802,Braddon,32830,BOHM,Tim,3,N,N,IND,Independent,96,0.77
ACT,101,Canberra,8802,Braddon,37211,MINSON,Slade,4,N,N,LP,Liberal,264,-2.79
ACT,101,Canberra,8802,Braddon,36241,HOLLO,Tim,5,N,N,GRN,The Greens,587,0.49
ACT,101,Canberra,8802,Braddon,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,871,2.36
ACT,101,Canberra,8802,Braddon,999,Informal,Informal,999,N,N,,Informal,26,-0.06
ACT,101,Canberra,83849,Bruce (Canberra),36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,16,1.13
ACT,101,Canberra,83849,Bruce (Canberra),37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,7,0.85
ACT,101,Canberra,83849,Bruce (Canberra),32830,BOHM,Tim,3,N,N,IND,Independent,41,0.15
ACT,101,Canberra,83849,Bruce (Canberra),37211,MINSON,Slade,4,N,N,LP,Liberal,179,-4.77
ACT,101,Canberra,83849,Bruce (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,244,3.92
ACT,101,Canberra,83849,Bruce (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,337,1.4
ACT,101,Canberra,83849,Bruce (Canberra),999,Informal,Informal,999,N,N,,Informal,16,-0.03
ACT,101,Canberra,8806,Campbell,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,26,0.59
ACT,101,Canberra,8806,Campbell,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,24,1.54
ACT,101,Canberra,8806,Campbell,32830,BOHM,Tim,3,N,N,IND,Independent,77,0.11
ACT,101,Canberra,8806,Campbell,37211,MINSON,Slade,4,N,N,LP,Liberal,479,-6.46
ACT,101,Canberra,8806,Campbell,36241,HOLLO,Tim,5,N,N,GRN,The Greens,315,1.99
ACT,101,Canberra,8806,Campbell,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,641,3.81
ACT,101,Canberra,8806,Campbell,999,Informal,Informal,999,N,N,,Informal,21,0.14
ACT,101,Canberra,98053,Campbell North,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,8,-0.11
ACT,101,Canberra,98053,Campbell North,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,16,1.72
ACT,101,Canberra,98053,Campbell North,32830,BOHM,Tim,3,N,N,IND,Independent,52,1.09
ACT,101,Canberra,98053,Campbell North,37211,MINSON,Slade,4,N,N,LP,Liberal,171,-8.43
ACT,101,Canberra,98053,Campbell North,36241,HOLLO,Tim,5,N,N,GRN,The Greens,256,2.59
ACT,101,Canberra,98053,Campbell North,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,426,5.2
ACT,101,Canberra,98053,Campbell North,999,Informal,Informal,999,N,N,,Informal,11,-0.2
ACT,101,Canberra,8808,City (Canberra),36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,25,0.68
ACT,101,Canberra,8808,City (Canberra),37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,11,0.83
ACT,101,Canberra,8808,City (Canberra),32830,BOHM,Tim,3,N,N,IND,Independent,55,-0.1
ACT,101,Canberra,8808,City (Canberra),37211,MINSON,Slade,4,N,N,LP,Liberal,170,-6.63
ACT,101,Canberra,8808,City (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,551,4.3
ACT,101,Canberra,8808,City (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,514,4.03
ACT,101,Canberra,8808,City (Canberra),999,Informal,Informal,999,N,N,,Informal,27,0.74
ACT,101,Canberra,58708,City CANBERRA PPVC,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,114,-0.11
ACT,101,Canberra,58708,City CANBERRA PPVC,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,78,0.95
ACT,101,Canberra,58708,City CANBERRA PPVC,32830,BOHM,Tim,3,N,N,IND,Independent,417,0.65
ACT,101,Canberra,58708,City CANBERRA PPVC,37211,MINSON,Slade,4,N,N,LP,Liberal,1524,-8.3
ACT,101,Canberra,58708,City CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,2518,5.8
ACT,101,Canberra,58708,City CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,3529,2.75
ACT,101,Canberra,58708,City CANBERRA PPVC,999,Informal,Informal,999,N,N,,Informal,114,-0.57
ACT,101,Canberra,8764,Curtin (Canberra),36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,34,0.38
ACT,101,Canberra,8764,Curtin (Canberra),37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,29,1.7
ACT,101,Canberra,8764,Curtin (Canberra),32830,BOHM,Tim,3,N,N,IND,Independent,100,0.73
ACT,101,Canberra,8764,Curtin (Canberra),37211,MINSON,Slade,4,N,N,LP,Liberal,354,-4.73
ACT,101,Canberra,8764,Curtin (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,349,-0.84
ACT,101,Canberra,8764,Curtin (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,839,5.53
ACT,101,Canberra,8764,Curtin (Canberra),999,Informal,Informal,999,N,N,,Informal,20,-0.77
ACT,101,Canberra,8766,Deakin,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,11,-0.27
ACT,101,Canberra,8766,Deakin,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,14,1.45
ACT,101,Canberra,8766,Deakin,32830,BOHM,Tim,3,N,N,IND,Independent,44,1.37
ACT,101,Canberra,8766,Deakin,37211,MINSON,Slade,4,N,N,LP,Liberal,376,-10.81
ACT,101,Canberra,8766,Deakin,36241,HOLLO,Tim,5,N,N,GRN,The Greens,142,0.64
ACT,101,Canberra,8766,Deakin,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,380,9.03
ACT,101,Canberra,8766,Deakin,999,Informal,Informal,999,N,N,,Informal,15,0.4
ACT,101,Canberra,8809,Dickson,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,10,1.44
ACT,101,Canberra,8809,Dickson,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,8,2.27
ACT,101,Canberra,8809,Dickson,32830,BOHM,Tim,3,N,N,IND,Independent,11,-1.74
ACT,101,Canberra,8809,Dickson,37211,MINSON,Slade,4,N,N,LP,Liberal,54,-7.77
ACT,101,Canberra,8809,Dickson,36241,HOLLO,Tim,5,N,N,GRN,The Greens,137,7.56
ACT,101,Canberra,8809,Dickson,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,133,-0.05
ACT,101,Canberra,8809,Dickson,999,Informal,Informal,999,N,N,,Informal,7,-0.62
ACT,101,Canberra,83852,Dickson East,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,18,0.09
ACT,101,Canberra,83852,Dickson East,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,17,1.72
ACT,101,Canberra,83852,Dickson East,32830,BOHM,Tim,3,N,N,IND,Independent,57,1.39
ACT,101,Canberra,83852,Dickson East,37211,MINSON,Slade,4,N,N,LP,Liberal,164,-0.12
ACT,101,Canberra,83852,Dickson East,36241,HOLLO,Tim,5,N,N,GRN,The Greens,324,-5.21
ACT,101,Canberra,83852,Dickson East,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,409,4.07
ACT,101,Canberra,83852,Dickson East,999,Informal,Informal,999,N,N,,Informal,11,0.64
ACT,101,Canberra,82525,Downer,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,27,0.28
ACT,101,Canberra,82525,Downer,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,22,1.81
ACT,101,Canberra,82525,Downer,32830,BOHM,Tim,3,N,N,IND,Independent,55,0.21
ACT,101,Canberra,82525,Downer,37211,MINSON,Slade,4,N,N,LP,Liberal,153,-2.33
ACT,101,Canberra,82525,Downer,36241,HOLLO,Tim,5,N,N,GRN,The Greens,464,1.06
ACT,101,Canberra,82525,Downer,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,493,0.91
ACT,101,Canberra,82525,Downer,999,Informal,Informal,999,N,N,,Informal,30,0.26
ACT,101,Canberra,65504,EAV Canberra PPVC,36238,SMITH,Catherine,1,N,N,UAPP,United Australia Party,1,-0.81
ACT,101,Canberra,65504,EAV Canberra PPVC,37456,MILES,James,2,N,N,ON,Pauline Hanson's One Nation,1,4.17
ACT,101,Canberra,65504,EAV Canberra PPVC,32830,BOHM,Tim,3,N,N,IND,Independent,3,2.54
