2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for SA [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:00 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,182,Boothby,7029,Oaklands Park,999,Informal,Informal,999,N,N,,Informal,68,0.77
SA,182,Boothby,7030,Park Holme,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,226,2.05
SA,182,Boothby,7030,Park Holme,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,49,1.3
SA,182,Boothby,7030,Park Holme,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,7,0.45
SA,182,Boothby,7030,Park Holme,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,31,2
SA,182,Boothby,7030,Park Holme,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,10,0.65
SA,182,Boothby,7030,Park Holme,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,26,-1.55
SA,182,Boothby,7030,Park Holme,37059,SWIFT,Rachel,7,N,N,LP,Liberal,496,-4.62
SA,182,Boothby,7030,Park Holme,37700,DYER,Jo,8,N,N,IND,Independent,74,4.78
SA,182,Boothby,7030,Park Holme,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,590,-3.71
SA,182,Boothby,7030,Park Holme,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,38,2.46
SA,182,Boothby,7030,Park Holme,999,Informal,Informal,999,N,N,,Informal,117,-1.08
SA,182,Boothby,7031,Park Holme South,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,135,2.78
SA,182,Boothby,7031,Park Holme South,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,14,-0.64
SA,182,Boothby,7031,Park Holme South,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,4,0.4
SA,182,Boothby,7031,Park Holme South,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,18,1.79
SA,182,Boothby,7031,Park Holme South,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,9,0.9
SA,182,Boothby,7031,Park Holme South,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,10,-1.76
SA,182,Boothby,7031,Park Holme South,37059,SWIFT,Rachel,7,N,N,LP,Liberal,277,-9.27
SA,182,Boothby,7031,Park Holme South,37700,DYER,Jo,8,N,N,IND,Independent,64,6.37
SA,182,Boothby,7031,Park Holme South,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,451,1.38
SA,182,Boothby,7031,Park Holme South,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,23,2.29
SA,182,Boothby,7031,Park Holme South,999,Informal,Informal,999,N,N,,Informal,72,0.08
SA,182,Boothby,7032,Pasadena,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,145,2.73
SA,182,Boothby,7032,Pasadena,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,27,0.55
SA,182,Boothby,7032,Pasadena,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,11,1.03
SA,182,Boothby,7032,Pasadena,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,16,1.5
SA,182,Boothby,7032,Pasadena,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,20,1.88
SA,182,Boothby,7032,Pasadena,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,12,-0.86
SA,182,Boothby,7032,Pasadena,37059,SWIFT,Rachel,7,N,N,LP,Liberal,370,-12.66
SA,182,Boothby,7032,Pasadena,37700,DYER,Jo,8,N,N,IND,Independent,74,6.95
SA,182,Boothby,7032,Pasadena,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,366,0.4
SA,182,Boothby,7032,Pasadena,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,24,2.25
SA,182,Boothby,7032,Pasadena,999,Informal,Informal,999,N,N,,Informal,64,-1.16
SA,182,Boothby,7016,Plympton Park,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,157,3.08
SA,182,Boothby,7016,Plympton Park,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,33,2.05
SA,182,Boothby,7016,Plympton Park,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,8,0.83
SA,182,Boothby,7016,Plympton Park,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,10,1.04
SA,182,Boothby,7016,Plympton Park,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,4,0.41
SA,182,Boothby,7016,Plympton Park,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,12,-0.98
SA,182,Boothby,7016,Plympton Park,37059,SWIFT,Rachel,7,N,N,LP,Liberal,321,-3.38
SA,182,Boothby,7016,Plympton Park,37700,DYER,Jo,8,N,N,IND,Independent,58,6.02
SA,182,Boothby,7016,Plympton Park,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,326,-8.15
SA,182,Boothby,7016,Plympton Park,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,35,3.63
SA,182,Boothby,7016,Plympton Park,999,Informal,Informal,999,N,N,,Informal,56,0.09
SA,182,Boothby,7117,Seacliff,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,209,5.89
SA,182,Boothby,7117,Seacliff,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,25,0.89
SA,182,Boothby,7117,Seacliff,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,10,0.93
SA,182,Boothby,7117,Seacliff,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,7,0.65
SA,182,Boothby,7117,Seacliff,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,19,1.76
SA,182,Boothby,7117,Seacliff,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,10,-0.69
SA,182,Boothby,7117,Seacliff,37059,SWIFT,Rachel,7,N,N,LP,Liberal,339,-12.49
SA,182,Boothby,7117,Seacliff,37700,DYER,Jo,8,N,N,IND,Independent,102,9.44
SA,182,Boothby,7117,Seacliff,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,338,-5.59
SA,182,Boothby,7117,Seacliff,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,21,1.94
SA,182,Boothby,7117,Seacliff,999,Informal,Informal,999,N,N,,Informal,48,-0.25
SA,182,Boothby,83473,Seacombe Gardens,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,94,6.94
SA,182,Boothby,83473,Seacombe Gardens,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,15,0.63
SA,182,Boothby,83473,Seacombe Gardens,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,1,0.22
SA,182,Boothby,83473,Seacombe Gardens,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,3,0.65
SA,182,Boothby,83473,Seacombe Gardens,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,9,1.94
SA,182,Boothby,83473,Seacombe Gardens,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,5,-2.67
SA,182,Boothby,83473,Seacombe Gardens,37059,SWIFT,Rachel,7,N,N,LP,Liberal,144,-2.61
SA,182,Boothby,83473,Seacombe Gardens,37700,DYER,Jo,8,N,N,IND,Independent,20,4.32
SA,182,Boothby,83473,Seacombe Gardens,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,164,-7.09
SA,182,Boothby,83473,Seacombe Gardens,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,8,1.73
SA,182,Boothby,83473,Seacombe Gardens,999,Informal,Informal,999,N,N,,Informal,12,-3.87
SA,182,Boothby,7118,Seacombe Heights,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,376,4.73
SA,182,Boothby,7118,Seacombe Heights,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,63,0.57
SA,182,Boothby,7118,Seacombe Heights,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,10,0.47
SA,182,Boothby,7118,Seacombe Heights,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,34,1.6
SA,182,Boothby,7118,Seacombe Heights,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,36,1.69
SA,182,Boothby,7118,Seacombe Heights,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,38,-1.41
SA,182,Boothby,7118,Seacombe Heights,37059,SWIFT,Rachel,7,N,N,LP,Liberal,649,-8.98
SA,182,Boothby,7118,Seacombe Heights,37700,DYER,Jo,8,N,N,IND,Independent,109,5.13
SA,182,Boothby,7118,Seacombe Heights,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,754,-2.72
SA,182,Boothby,7118,Seacombe Heights,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,57,2.68
SA,182,Boothby,7118,Seacombe Heights,999,Informal,Informal,999,N,N,,Informal,144,0.52
SA,182,Boothby,7119,Seaview Downs,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,177,7.08
SA,182,Boothby,7119,Seaview Downs,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,27,0.79
SA,182,Boothby,7119,Seaview Downs,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,6,0.59
SA,182,Boothby,7119,Seaview Downs,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,6,0.59
SA,182,Boothby,7119,Seaview Downs,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,17,1.67
SA,182,Boothby,7119,Seaview Downs,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,12,-0.5
SA,182,Boothby,7119,Seaview Downs,37059,SWIFT,Rachel,7,N,N,LP,Liberal,387,-7.25
SA,182,Boothby,7119,Seaview Downs,37700,DYER,Jo,8,N,N,IND,Independent,48,4.73
SA,182,Boothby,7119,Seaview Downs,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,320,-5.44
SA,182,Boothby,7119,Seaview Downs,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,15,1.48
SA,182,Boothby,7119,Seaview Downs,999,Informal,Informal,999,N,N,,Informal,47,0.05
SA,182,Boothby,7034,Somerton Park East,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,185,4.83
SA,182,Boothby,7034,Somerton Park East,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,38,1.75
SA,182,Boothby,7034,Somerton Park East,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,3,0.23
SA,182,Boothby,7034,Somerton Park East,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,20,1.5
SA,182,Boothby,7034,Somerton Park East,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,14,1.05
SA,182,Boothby,7034,Somerton Park East,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,18,-0.85
SA,182,Boothby,7034,Somerton Park East,37059,SWIFT,Rachel,7,N,N,LP,Liberal,502,-12.51
SA,182,Boothby,7034,Somerton Park East,37700,DYER,Jo,8,N,N,IND,Independent,83,6.24
SA,182,Boothby,7034,Somerton Park East,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,434,-2.31
SA,182,Boothby,7034,Somerton Park East,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,34,2.55
SA,182,Boothby,7034,Somerton Park East,999,Informal,Informal,999,N,N,,Informal,82,1
SA,182,Boothby,7015,South Plympton,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,259,6.63
SA,182,Boothby,7015,South Plympton,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,39,0.25
SA,182,Boothby,7015,South Plympton,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,7,0.47
SA,182,Boothby,7015,South Plympton,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,20,1.33
SA,182,Boothby,7015,South Plympton,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,16,1.07
SA,182,Boothby,7015,South Plympton,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,22,-1.47
SA,182,Boothby,7015,South Plympton,37059,SWIFT,Rachel,7,N,N,LP,Liberal,412,-9.34
SA,182,Boothby,7015,South Plympton,37700,DYER,Jo,8,N,N,IND,Independent,73,4.87
SA,182,Boothby,7015,South Plympton,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,609,-2.87
SA,182,Boothby,7015,South Plympton,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,43,2.87
SA,182,Boothby,7015,South Plympton,999,Informal,Informal,999,N,N,,Informal,105,0.82
SA,182,Boothby,7035,South Plympton North,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,71,0.09
SA,182,Boothby,7035,South Plympton North,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,20,1.48
SA,182,Boothby,7035,South Plympton North,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,4,0.65
SA,182,Boothby,7035,South Plympton North,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,17,2.76
SA,182,Boothby,7035,South Plympton North,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,8,1.3
SA,182,Boothby,7035,South Plympton North,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,11,-0.48
SA,182,Boothby,7035,South Plympton North,37059,SWIFT,Rachel,7,N,N,LP,Liberal,194,-8.33
SA,182,Boothby,7035,South Plympton North,37700,DYER,Jo,8,N,N,IND,Independent,43,6.97
SA,182,Boothby,7035,South Plympton North,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,236,-2.03
SA,182,Boothby,7035,South Plympton North,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,13,2.11
SA,182,Boothby,7035,South Plympton North,999,Informal,Informal,999,N,N,,Informal,35,-1.41
SA,182,Boothby,108465,Special Hospital Team 1,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,6,-3.09
SA,182,Boothby,108465,Special Hospital Team 1,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,1,-1.29
SA,182,Boothby,108465,Special Hospital Team 1,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,0,0
SA,182,Boothby,108465,Special Hospital Team 1,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,5,3.4
SA,182,Boothby,108465,Special Hospital Team 1,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,0,0
SA,182,Boothby,108465,Special Hospital Team 1,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,1,-2.03
SA,182,Boothby,108465,Special Hospital Team 1,37059,SWIFT,Rachel,7,N,N,LP,Liberal,80,1.04
SA,182,Boothby,108465,Special Hospital Team 1,37700,DYER,Jo,8,N,N,IND,Independent,4,2.72
SA,182,Boothby,108465,Special Hospital Team 1,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,50,3.71
SA,182,Boothby,108465,Special Hospital Team 1,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,0,0
SA,182,Boothby,108465,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,9,2.6
SA,182,Boothby,7036,St Marys,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,249,3.14
SA,182,Boothby,7036,St Marys,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,52,1.94
SA,182,Boothby,7036,St Marys,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,20,1.31
SA,182,Boothby,7036,St Marys,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,12,0.78
SA,182,Boothby,7036,St Marys,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,32,2.09
SA,182,Boothby,7036,St Marys,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,20,-0.84
SA,182,Boothby,7036,St Marys,37059,SWIFT,Rachel,7,N,N,LP,Liberal,478,-5.98
SA,182,Boothby,7036,St Marys,37700,DYER,Jo,8,N,N,IND,Independent,85,5.55
SA,182,Boothby,7036,St Marys,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,542,-5.4
SA,182,Boothby,7036,St Marys,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,41,2.68
SA,182,Boothby,7036,St Marys,999,Informal,Informal,999,N,N,,Informal,85,-0.92
SA,182,Boothby,7094,Sturt,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,188,4.99
SA,182,Boothby,7094,Sturt,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,38,0.92
SA,182,Boothby,7094,Sturt,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,3,0.27
SA,182,Boothby,7094,Sturt,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,12,1.08
SA,182,Boothby,7094,Sturt,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,9,0.81
SA,182,Boothby,7094,Sturt,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,22,-1
SA,182,Boothby,7094,Sturt,37059,SWIFT,Rachel,7,N,N,LP,Liberal,320,-8.68
SA,182,Boothby,7094,Sturt,37700,DYER,Jo,8,N,N,IND,Independent,62,5.57
SA,182,Boothby,7094,Sturt,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,435,-2.24
SA,182,Boothby,7094,Sturt,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,25,2.24
SA,182,Boothby,7094,Sturt,999,Informal,Informal,999,N,N,,Informal,126,3.87
SA,182,Boothby,7039,Warradale,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,174,8.92
SA,182,Boothby,7039,Warradale,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,24,0.34
SA,182,Boothby,7039,Warradale,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,4,0.44
SA,182,Boothby,7039,Warradale,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,14,1.54
SA,182,Boothby,7039,Warradale,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,9,0.99
SA,182,Boothby,7039,Warradale,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,9,-1.8
SA,182,Boothby,7039,Warradale,37059,SWIFT,Rachel,7,N,N,LP,Liberal,286,-10.48
SA,182,Boothby,7039,Warradale,37700,DYER,Jo,8,N,N,IND,Independent,72,7.89
SA,182,Boothby,7039,Warradale,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,302,-6.22
SA,182,Boothby,7039,Warradale,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,18,1.97
SA,182,Boothby,7039,Warradale,999,Informal,Informal,999,N,N,,Informal,57,0.32
SA,182,Boothby,6891,Westbourne Park,36472,CARTER,Jeremy,1,N,N,GRN,The Greens,256,4.11
SA,182,Boothby,6891,Westbourne Park,36100,CLARK,Graeme,2,N,N,UAPP,United Australia Party,20,0.11
SA,182,Boothby,6891,Westbourne Park,37718,HARRIS,Peter,3,N,N,CYA,Australian Federation Party,6,0.43
SA,182,Boothby,6891,Westbourne Park,36915,NIKOLIC,Aleksandra,4,N,N,LDP,Liberal Democrats,24,1.74
SA,182,Boothby,6891,Westbourne Park,37734,BUSUTTIL,Paul,5,N,N,IND,Independent,10,0.72
SA,182,Boothby,6891,Westbourne Park,36600,BRAY,Frankie,6,N,N,AJP,Animal Justice Party,16,-0.56
SA,182,Boothby,6891,Westbourne Park,37059,SWIFT,Rachel,7,N,N,LP,Liberal,487,-10.65
SA,182,Boothby,6891,Westbourne Park,37700,DYER,Jo,8,N,N,IND,Independent,117,8.47
SA,182,Boothby,6891,Westbourne Park,36979,MILLER-FROST,Louise,9,Y,N,ALP,Australian Labor Party,411,-3.57
SA,182,Boothby,6891,Westbourne Park,36872,COUCH,Bob,10,N,N,ON,Pauline Hanson's One Nation,34,2.46
SA,182,Boothby,6891,Westbourne Park,999,Informal,Informal,999,N,N,,Informal,48,-0.74
SA,183,Grey,83577,Adelaide (Grey),36476,WHITE,Tim,1,N,N,GRN,The Greens,15,6.12
SA,183,Grey,83577,Adelaide (Grey),36099,WATERS,Suzanne,2,N,N,UAPP,United Australia Party,0,-1.75
SA,183,Grey,83577,Adelaide (Grey),36911,MILLER,Peter,3,N,N,LDP,Liberal Democrats,2,3.39
SA,183,Grey,83577,Adelaide (Grey),37725,HABERMANN,Liz,4,N,N,IND,Independent,8,13.56
SA,183,Grey,83577,Adelaide (Grey),36978,WATSON,Julie,5,N,N,ALP,Australian Labor Party,14,0.92
SA,183,Grey,83577,Adelaide (Grey),36877,WHITE,Kerry Ann,6,N,N,ON,Pauline Hanson's One Nation,4,1.52
SA,183,Grey,83577,Adelaide (Grey),37715,DEMPSEY,Tracey,7,N,N,CYA,Australian Federation Party,0,0
SA,183,Grey,83577,Adelaide (Grey),32089,CARMODY,Richard,8,N,N,IND,Independent,0,0
SA,183,Grey,83577,Adelaide (Grey),37069,RAMSEY,Rowan,9,Y,Y,LP,Liberal,16,-23.76
SA,183,Grey,83577,Adelaide (Grey),999,Informal,Informal,999,N,N,,Informal,3,-0.16
SA,183,Grey,65627,Adelaide GREY PPVC,36476,WHITE,Tim,1,N,N,GRN,The Greens,25,3.3
SA,183,Grey,65627,Adelaide GREY PPVC,36099,WATERS,Suzanne,2,N,N,UAPP,United Australia Party,2,-0.47
SA,183,Grey,65627,Adelaide GREY PPVC,36911,MILLER,Peter,3,N,N,LDP,Liberal Democrats,2,1.2
SA,183,Grey,65627,Adelaide GREY PPVC,37725,HABERMANN,Liz,4,N,N,IND,Independent,24,14.37
SA,183,Grey,65627,Adelaide GREY PPVC,36978,WATSON,Julie,5,N,N,ALP,Australian Labor Party,30,-3.15
SA,183,Grey,65627,Adelaide GREY PPVC,36877,WHITE,Kerry Ann,6,N,N,ON,Pauline Hanson's One Nation,5,-0.9
SA,183,Grey,65627,Adelaide GREY PPVC,37715,DEMPSEY,Tracey,7,N,N,CYA,Australian Federation Party,0,0
SA,183,Grey,65627,Adelaide GREY PPVC,32089,CARMODY,Richard,8,N,N,IND,Independent,2,0.64
SA,183,Grey,65627,Adelaide GREY PPVC,37069,RAMSEY,Rowan,9,Y,Y,LP,Liberal,77,-8.89
SA,183,Grey,65627,Adelaide GREY PPVC,999,Informal,Informal,999,N,N,,Informal,10,-0.6
SA,183,Grey,7324,Alford,36476,WHITE,Tim,1,N,N,GRN,The Greens,14,7.91
SA,183,Grey,7324,Alford,36099,WATERS,Suzanne,2,N,N,UAPP,United Australia Party,11,0.29
SA,183,Grey,7324,Alford,36911,MILLER,Peter,3,N,N,LDP,Liberal Democrats,2,1.13
SA,183,Grey,7324,Alford,37725,HABERMANN,Liz,4,N,N,IND,Independent,15,8.47
SA,183,Grey,7324,Alford,36978,WATSON,Julie,5,N,N,ALP,Australian Labor Party,25,1.62
SA,183,Grey,7324,Alford,36877,WHITE,Kerry Ann,6,N,N,ON,Pauline Hanson's One Nation,8,-3.37
SA,183,Grey,7324,Alford,37715,DEMPSEY,Tracey,7,N,N,CYA,Australian Federation Party,0,0
SA,183,Grey,7324,Alford,32089,CARMODY,Richard,8,N,N,IND,Independent,2,-0.19
SA,183,Grey,7324,Alford,37069,RAMSEY,Rowan,9,Y,Y,LP,Liberal,100,-9.29
SA,183,Grey,7324,Alford,999,Informal,Informal,999,N,N,,Informal,8,-3
SA,183,Grey,6908,Andamooka,36476,WHITE,Tim,1,N,N,GRN,The Greens,12,4.65
SA,183,Grey,6908,Andamooka,36099,WATERS,Suzanne,2,N,N,UAPP,United Australia Party,6,-2.07
SA,183,Grey,6908,Andamooka,36911,MILLER,Peter,3,N,N,LDP,Liberal Democrats,4,3.13
SA,183,Grey,6908,Andamooka,37725,HABERMANN,Liz,4,N,N,IND,Independent,5,3.91
SA,183,Grey,6908,Andamooka,36978,WATSON,Julie,5,N,N,ALP,Australian Labor Party,35,-1.71
SA,183,Grey,6908,Andamooka,36877,WHITE,Kerry Ann,6,N,N,ON,Pauline Hanson's One Nation,8,-1.86
SA,183,Grey,6908,Andamooka,37715,DEMPSEY,Tracey,7,N,N,CYA,Australian Federation Party,3,2.34
SA,183,Grey,6908,Andamooka,32089,CARMODY,Richard,8,N,N,IND,Independent,6,1.99
SA,183,Grey,6908,Andamooka,37069,RAMSEY,Rowan,9,Y,Y,LP,Liberal,49,-5.64
SA,183,Grey,6908,Andamooka,999,Informal,Informal,999,N,N,,Informal,11,-1.85
SA,183,Grey,96913,Angle Vale (Grey),36476,WHITE,Tim,1,N,N,GRN,The Greens,22,4
SA,183,Grey,96913,Angle Vale (Grey),36099,WATERS,Suzanne,2,N,N,UAPP,United Australia Party,16,-0.43
SA,183,Grey,96913,Angle Vale (Grey),36911,MILLER,Peter,3,N,N,LDP,Liberal Democrats,3,1.4
SA,183,Grey,96913,Angle Vale (Grey),37725,HABERMANN,Liz,4,N,N,IND,Independent,5,2.33
SA,183,Grey,96913,Angle Vale (Grey),36978,WATSON,Julie,5,N,N,ALP,Australian Labor Party,64,-2.69
SA,183,Grey,96913,Angle Vale (Grey),36877,WHITE,Kerry Ann,6,N,N,ON,Pauline Hanson's One Nation,37,3.77
SA,183,Grey,96913,Angle Vale (Grey),37715,DEMPSEY,Tracey,7,N,N,CYA,Australian Federation Party,4,1.86
SA,183,Grey,96913,Angle Vale (Grey),32089,CARMODY,Richard,8,N,N,IND,Independent,4,-0.44
SA,183,Grey,96913,Angle Vale (Grey),37069,RAMSEY,Rowan,9,Y,Y,LP,Liberal,60,-2.25
SA,183,Grey,96913,Angle Vale (Grey),999,Informal,Informal,999,N,N,,Informal,20,-3.59
SA,183,Grey,98170,Angle Vale North (Grey),36476,WHITE,Tim,1,N,N,GRN,The Greens,28,0.11
SA,183,Grey,98170,Angle Vale North (Grey),36099,WATERS,Suzanne,2,N,N,UAPP,United Australia Party,18,1.76
SA,183,Grey,98170,Angle Vale North (Grey),36911,MILLER,Peter,3,N,N,LDP,Liberal Democrats,7,2.52
SA,183,Grey,98170,Angle Vale North (Grey),37725,HABERMANN,Liz,4,N,N,IND,Independent,13,4.68
SA,183,Grey,98170,Angle Vale North (Grey),36978,WATSON,Julie,5,N,N,ALP,Australian Labor Party,82,4.84
SA,183,Grey,98170,Angle Vale North (Grey),36877,WHITE,Kerry Ann,6,N,N,ON,Pauline Hanson's One Nation,34,2.01
SA,183,Grey,98170,Angle Vale North (Grey),37715,DEMPSEY,Tracey,7,N,N,CYA,Australian Federation Party,7,2.52
SA,183,Grey,98170,Angle Vale North (Grey),32089,CARMODY,Richard,8,N,N,IND,Independent,6,-0.28
SA,183,Grey,98170,Angle Vale North (Grey),37069,RAMSEY,Rowan,9,Y,Y,LP,Liberal,83,-10.76
SA,183,Grey,98170,Angle Vale North (Grey),999,Informal,Informal,999,N,N,,Informal,22,-1.33
SA,183,Grey,7326,Ardrossan,36476,WHITE,Tim,1,N,N,GRN,The Greens,51,3.18
SA,183,Grey,7326,Ardrossan,36099,WATERS,Suzanne,2,N,N,UAPP,United Australia Party,39,0.83
SA,183,Grey,7326,Ardrossan,36911,MILLER,Peter,3,N,N,LDP,Liberal Democrats,16,1.82
SA,183,Grey,7326,Ardrossan,37725,HABERMANN,Liz,4,N,N,IND,Independent,55,6.27
