2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NT [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:00 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NT,306,Lingiari,97712,Christmas Island PPVC,999,Informal,Informal,999,N,N,,Informal,23,3
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,2634,-6.5
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,381,-0.02
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,83,1.41
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,421,3.45
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,1318,-3.97
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,153,2.6
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,77,1.31
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,495,8.43
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,312,5.31
NT,306,Lingiari,65748,Coolalinga LINGIARI PPVC,999,Informal,Informal,999,N,N,,Informal,423,1.68
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,206,-10.4
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,95,6.39
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,3,0.48
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,26,0.31
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,212,-1.48
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,15,2.4
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,7,1.12
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,34,5.45
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,26,4.17
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,999,Informal,Informal,999,N,N,,Informal,59,4.24
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,193,4.6
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,58,1.19
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,7,1.38
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,34,3.78
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,139,-17.56
